Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
   2587.00, 490371.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,     39.00,     16.00,     16.00,      7.00,     43.00,     15.00,      1.00,         0,     16.00,         0,         0,         0,      7.00,      4.00,         0,         0,         0,  87096.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2588.00, 490372.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  87096.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2589.00, 490373.00,      1.00,     82.00,    262.00,      3.20,    129.48,      2.00,     17.80,     37.10,     25.20,    180.10,    821.00,    133.00,      1.00,    687.00,    828.00,    105.00,     28.00,      1.00,         0,    329.00,     43.00,     37.00,    278.00,      2.00,         0,         0,      5.00, 107045.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2590.00, 490374.00,      1.00,    138.00,    406.00,      2.94,    210.23,      3.90,     35.70,     60.10,     38.30,    289.90,    691.00,    309.00,     56.00,    326.00,    700.00,    274.00,     35.00,         0,     56.00,     64.00,     55.00,     12.00,    195.00,      1.00,         0,         0,      8.00, 107045.00,         0,    290.00,    214.00,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2591.00, 490375.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   2673.00,    201.00,     65.00,   2407.00,   2675.00,    148.00,     53.00,      5.00,     60.00,    660.00,    523.00,     69.00,   1155.00,      2.00,         0,         0,         0,  85040.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2592.00, 490376.00,      1.00,    934.00,   2519.00,      2.70,   1368.15,     31.90,    263.10,    390.00,    250.00,   1918.00,         0,         0,         0,         0,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,      3.00,         0,         0,     57.00, 107045.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2593.00, 490377.00,      1.00,    469.00,   1357.00,      2.89,    678.53,     17.50,    119.60,    200.60,    131.40,    980.60,    248.00,     94.00,     49.00,    105.00,    284.00,     88.00,      6.00,         0,     49.00,      5.00,     15.00,         0,     85.00,         0,         0,      7.00,     29.00,  85040.00,    511.00,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2594.00, 490378.00,      1.00,    435.00,   1314.00,      3.02,    645.73,     17.40,    108.00,    185.20,    124.50,    914.10,    105.00,     17.00,      8.00,     80.00,    132.00,     16.00,      1.00,         0,      8.00,     34.00,      4.00,      1.00,     41.00,         0,         0,         0,     27.00,  85040.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2595.00, 490379.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    441.00,    212.00,    123.00,    106.00,    444.00,    202.00,     10.00,         0,    123.00,      3.00,     19.00,         0,     84.00,      3.00,         0,         0,         0,  87096.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2596.00, 490380.00,      1.00,    440.00,   1180.00,      2.68,    617.46,     17.30,    112.60,    185.90,    124.20,    919.20,         0,         0,         0,         0,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,      3.00,         0,         0,     27.00,  85040.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2597.00, 490381.00,      1.00,    149.00,    455.00,      3.05,    221.15,      6.20,     37.90,     63.10,     41.80,    310.30,    375.00,     76.00,     83.00,    216.00,    384.00,     62.00,     14.00,      3.00,     80.00,     61.00,     73.00,     12.00,     70.00,         0,         0,         0,      9.00,  85040.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2598.00, 490382.00,      1.00,      3.00,      9.00,      3.00,      4.29,      0.10,      0.60,      1.30,      0.90,      6.50,   1592.00,    656.00,    485.00,    451.00,   1644.00,    632.00,     24.00,         0,    485.00,      7.00,     93.00,         0,    351.00,         0,         0,     52.00,         0,  87096.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     53.00,Utah Valley - Jordan River West,     75.00,Lehi                                         
   2599.00, 490383.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    591.00,     10.00,      1.00,    580.00,    591.00,      1.00,      9.00,      1.00,         0,    367.00,    147.00,     15.00,     51.00,         0,         0,         0,         0,  75570.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2600.00, 490384.00,      1.00,    404.00,   1215.00,      3.01,    587.04,     19.40,    112.60,    164.00,    108.00,    818.40,    428.00,      7.00,      1.00,    420.00,    453.00,      1.00,      6.00,      1.00,         0,    101.00,    135.00,     48.00,    136.00,         0,         0,         0,     25.00,  75570.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2601.00, 490385.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    243.00,     12.00,      9.00,    222.00,    450.00,      3.00,      9.00,      1.00,      8.00,     72.00,     78.00,      1.00,     71.00,         0,         0,    207.00,         0,  75570.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2602.00, 490386.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    505.00,     15.00,      6.00,    484.00,    505.00,     10.00,      5.00,      2.00,      4.00,    206.00,    185.00,      3.00,     90.00,         0,         0,         0,         0,  75570.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2603.00, 490387.00,      1.00,   1045.00,   2874.00,      2.75,   1444.79,     52.00,    298.40,    424.80,    269.70,   2092.20,   2359.00,    198.00,    111.00,   2050.00,   2424.00,    148.00,     50.00,     10.00,    101.00,   1234.00,    145.00,      8.00,    663.00,      1.00,         0,         0,     64.00,  75570.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2604.00, 490388.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   3227.00,    141.00,      1.00,   3085.00,   3227.00,    126.00,     15.00,      1.00,         0,   2181.00,    299.00,     22.00,    583.00,         0,         0,         0,         0,  75570.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2605.00, 490389.00,      1.00,    134.00,    361.00,      2.69,    182.99,      7.10,     40.50,     53.30,     33.00,    262.70,   1079.00,     24.00,    734.00,    321.00,   1087.00,     17.00,      7.00,    341.00,    393.00,    150.00,    116.00,      2.00,     53.00,         0,         0,         0,      8.00,  75570.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2606.00, 490390.00,      1.00,    307.00,    807.00,      2.63,    414.13,     16.50,     93.30,    121.80,     75.30,    600.70,   1718.00,    211.00,    203.00,   1304.00,   1737.00,     11.00,    200.00,    153.00,     50.00,    861.00,    279.00,     95.00,     69.00,         0,         0,         0,     19.00,  75570.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2607.00, 490391.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   3743.00,    152.00,    275.00,   3316.00,   3743.00,     67.00,     85.00,    127.00,    148.00,   2883.00,     24.00,      9.00,    400.00,         0,         0,         0,         0,  75570.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2608.00, 490392.00,      1.00,     81.00,    226.00,      2.79,    105.08,      5.40,     23.60,     33.10,     18.90,    156.10,   1575.00,    344.00,      5.00,   1226.00,   1581.00,     35.00,    309.00,      1.00,      4.00,    578.00,    149.00,    297.00,    202.00,      1.00,         0,         0,      5.00,  51324.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2609.00, 490393.00,      1.00,    451.00,   1230.00,      2.73,    571.52,     49.20,    163.40,    149.70,     88.70,    773.20,    877.00,      7.00,         0,    870.00,    904.00,         0,      7.00,         0,         0,    191.00,    103.00,    566.00,     10.00,         0,         0,         0,     27.00,  51324.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2610.00, 490394.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   3567.00,    188.00,     17.00,   3362.00,   3568.00,    163.00,     25.00,     13.00,      4.00,   2934.00,    195.00,     49.00,    184.00,      1.00,         0,         0,         0,  51324.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2611.00, 490395.00,      1.00,    487.00,   1425.00,      2.93,    724.85,     20.00,    129.90,    203.70,    133.40,   1004.20,     37.00,     15.00,      6.00,     16.00,     67.00,     14.00,      1.00,      4.00,      2.00,     10.00,         0,         0,      6.00,         0,         0,         0,     30.00,  96918.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2612.00, 490396.00,      1.00,    679.00,   2047.00,      3.01,    907.51,     76.70,    213.30,    236.00,    153.00,   1220.90,         0,         0,         0,         0,     41.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     41.00,  51324.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2613.00, 490397.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   3445.00,     99.00,     15.00,   3331.00,   3445.00,     22.00,     77.00,     10.00,      5.00,   1076.00,    591.00,    735.00,    929.00,         0,         0,         0,         0,  51324.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2614.00, 490398.00,      1.00,      2.00,      8.00,      4.00,      3.03,      0.10,      0.50,      0.80,      0.50,      4.00,   1117.00,     22.00,     15.00,   1080.00,   1117.00,     16.00,      6.00,      1.00,     14.00,    454.00,    223.00,    243.00,    160.00,         0,         0,         0,         0,  51324.00,    698.00,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2615.00, 490399.00,      1.00,    347.00,   1091.00,      3.14,    536.66,     12.50,     80.30,    149.50,    104.80,    746.10,         0,         0,         0,         0,     21.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.00,  96918.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2616.00, 490400.00,      1.00,    319.00,    974.00,      3.05,    479.38,     10.60,     75.30,    138.50,     94.60,    683.40,         0,         0,         0,         0,     88.80,         0,         0,         0,         0,         0,         0,         0,         0,         0,     69.80,         0,     19.00,  89205.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2617.00, 490401.00,      1.00,    206.00,    638.00,      3.10,    318.06,      3.90,     40.10,     96.20,     65.90,    463.10,         0,         0,         0,         0,     13.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     13.00, 103369.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2618.00, 490402.00,      1.00,    301.00,    900.00,      2.99,    473.86,      8.50,     78.10,    130.20,     84.20,    633.20,    237.00,    126.00,      7.00,    104.00,    404.00,    123.00,      3.00,         0,      7.00,     15.00,     14.00,     30.00,     45.00,         0,         0,    149.00,     18.00, 132678.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2619.00, 490403.00,      1.00,    414.00,   1251.00,      3.02,    655.06,      7.00,     88.30,    192.10,    126.70,    915.80,    280.00,     30.00,      1.00,    249.00,    305.00,     29.00,      1.00,         0,      1.00,     17.00,     60.00,      7.00,    165.00,         0,         0,         0,     25.00, 132678.00,    999.00,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2620.00, 490404.00,      1.00,    174.00,    542.00,      3.11,    269.20,      3.30,     34.80,     81.50,     54.50,    388.40,    219.00,     33.00,         0,    186.00,    230.00,     33.00,         0,         0,         0,      9.00,    149.00,      3.00,     25.00,         0,         0,         0,     11.00, 103369.00,         0,         0,   2989.00,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2621.00, 490405.00,      1.00,    308.00,    976.00,      3.17,    490.38,      4.60,     54.10,    151.20,     98.10,    700.00,         0,         0,         0,         0,     29.70,         0,         0,         0,         0,         0,         0,         0,         0,         0,     10.70,         0,     19.00, 123639.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2622.00, 490406.00,      1.00,    175.00,    501.00,      2.86,    272.57,      4.90,     47.90,     75.00,     47.20,    363.10,    163.00,         0,         0,    163.00,    191.00,         0,         0,         0,         0,     30.00,      2.00,         0,    131.00,         0,         0,     17.00,     11.00, 132678.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2623.00, 490407.00,      1.00,    382.00,   1176.00,      3.08,    610.43,      5.80,     77.10,    180.30,    118.80,    853.50,    158.00,     24.00,      1.00,    133.00,    181.00,      1.00,     23.00,         0,      1.00,     15.00,      1.00,     75.00,     42.00,         0,         0,         0,     23.00, 132678.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2624.00, 490408.00,      1.00,    470.00,   1453.00,      3.09,    716.59,      8.90,     90.60,    225.20,    145.30,   1049.60,     40.00,      1.00,      1.00,     38.00,     69.00,         0,      1.00,         0,      1.00,      5.00,      1.00,      5.00,     27.00,         0,         0,         0,     29.00, 103369.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2625.00, 490409.00,      1.00,    167.00,    529.00,      3.17,    264.82,      2.50,     28.40,     82.60,     53.60,    381.30,    613.00,     33.00,         0,    580.00,    623.00,     27.00,      6.00,         0,         0,    137.00,    101.00,    118.00,    224.00,         0,         0,         0,     10.00, 123256.00,    647.00,     78.00,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2626.00, 490410.00,      1.00,    108.00,    326.00,      3.02,    169.59,      1.70,     20.10,     51.50,     34.60,    244.40,   1147.00,    405.00,      3.00,    739.00,   1219.00,    323.00,     82.00,      2.00,      1.00,     81.00,     89.00,    143.00,    426.00,         0,         0,     65.00,      7.00, 127755.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2627.00, 490411.00,      1.00,    351.00,   1043.00,      2.97,    501.25,     15.00,     86.90,    148.20,    100.90,    736.60,    852.00,     93.00,     16.00,    743.00,    873.00,     11.00,     82.00,     15.00,      1.00,    491.00,     36.00,     50.00,    166.00,         0,         0,         0,     21.00,  72767.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2628.00, 490412.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    635.00,    363.00,      2.00,    270.00,    635.00,     55.00,    308.00,      2.00,         0,    253.00,     10.00,      2.00,      5.00,         0,         0,         0,         0,  72767.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2629.00, 490413.00,      1.00,    700.00,   2117.00,      3.02,   1007.25,     22.50,    166.40,    308.60,    202.60,   1492.80,   1198.00,     69.00,    109.00,   1020.00,   1241.00,     49.00,     20.00,     56.00,     53.00,    692.00,     83.00,    148.00,     97.00,         0,         0,         0,     43.00,  72767.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2630.00, 490414.00,      1.00,      1.00,      1.00,      1.00,      2.54,      0.20,      1.40,      1.10,      0.30,      4.70,     26.00,      3.00,      2.00,     21.00,     26.00,      3.00,         0,         0,      2.00,         0,         0,     19.00,      2.00,         0,         0,         0,         0,  72767.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2631.00, 490415.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1730.00,    240.00,      1.00,   1489.00,   1730.00,         0,    240.00,      1.00,         0,   1403.00,     39.00,      2.00,     45.00,         0,         0,         0,         0, 100955.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2632.00, 490416.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1944.00,    156.00,         0,   1788.00,   1952.00,    146.00,     10.00,         0,         0,   1715.00,     71.00,      1.00,      1.00,         0,         0,      8.00,         0, 100955.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2633.00, 490417.00,      1.00,     93.00,    257.00,      2.76,    135.67,      5.80,     27.20,     35.70,     24.30,    183.70,   1469.00,    669.00,     18.00,    782.00,   1475.00,    439.00,    230.00,     13.00,      5.00,    228.00,    128.00,      6.00,    420.00,         0,         0,         0,      6.00, 100955.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2634.00, 490418.00,      1.00,     30.00,    102.00,      3.40,     48.47,      0.90,      6.30,     13.40,      9.40,     66.00,   1280.00,    686.00,      1.00,    593.00,   1282.00,    267.00,    419.00,      1.00,         0,    308.00,    130.00,     37.00,    118.00,         0,         0,         0,      2.00, 109972.00,    488.00,     57.00,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2635.00, 490419.00,      1.00,    184.00,    590.00,      3.21,    290.97,      4.90,     40.30,     82.70,     56.00,    401.80,   2247.00,     15.00,      1.00,   2231.00,   2258.00,         0,     15.00,         0,      1.00,   1898.00,    291.00,     26.00,     16.00,         0,         0,         0,     11.00, 109972.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2636.00, 490420.00,      1.00,    673.00,   1980.00,      2.94,   1018.30,     23.20,    162.90,    289.20,    197.60,   1433.00,         0,         0,         0,         0,     41.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     41.00, 101097.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2637.00, 490421.00,      1.00,    307.00,    890.00,      2.90,    463.65,      8.80,     73.80,    133.90,     90.40,    658.10,    204.00,    109.00,      2.00,     93.00,    223.00,    103.00,      6.00,      2.00,         0,     19.00,     44.00,     15.00,     15.00,         0,         0,         0,     19.00, 109972.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2638.00, 490422.00,      1.00,    132.00,    374.00,      2.83,    197.18,      4.00,     32.80,     56.90,     38.20,    280.50,         0,         0,         0,         0,      8.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      8.00, 109972.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2639.00, 490423.00,      1.00,    860.00,   2536.00,      2.95,   1316.03,     23.20,    208.80,    384.10,    243.90,   1830.60,         0,         0,         0,         0,     71.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     19.00,     52.00, 109972.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2640.00, 490424.00,      1.00,    783.00,   2312.00,      2.95,   1177.84,     30.30,    196.70,    331.80,    224.10,   1644.80,   2109.00,     57.00,     55.00,   1997.00,   2160.00,     31.00,     26.00,      7.00,     48.00,    928.00,    101.00,    517.00,    451.00,      3.00,         0,         0,     48.00, 100955.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2641.00, 490425.00,      1.00,    242.00,    700.00,      2.89,    365.63,      7.90,     62.30,    103.40,     68.50,    508.60,    301.00,     12.00,      1.00,    288.00,    316.00,      6.00,      6.00,         0,      1.00,    192.00,     30.00,     13.00,     53.00,         0,         0,         0,     15.00, 101939.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2642.00, 490426.00,      1.00,    404.00,    936.00,      2.32,    543.33,     21.00,    133.70,    156.80,     92.60,    771.30,      8.00,      3.00,      2.00,      3.00,     33.00,      3.00,         0,         0,      2.00,         0,         0,         0,      3.00,         0,         0,         0,     25.00, 109972.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2643.00, 490427.00,      1.00,    948.00,   2804.00,      2.96,   1461.76,     24.40,    223.80,    416.90,    283.00,   2048.00,     41.00,      5.00,         0,     36.00,    109.00,      5.00,         0,         0,         0,      9.00,         0,      5.00,     22.00,         0,         0,     10.00,     58.00, 109972.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2644.00, 490428.00,      1.00,    461.00,   1352.00,      2.93,    705.05,      9.10,     99.70,    211.80,    140.40,   1014.70,    241.00,     29.00,     28.00,    184.00,    282.00,     28.00,      1.00,         0,     28.00,     14.00,     66.00,      5.00,     99.00,         0,         0,     13.00,     28.00, 109972.00,    710.00,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2645.00, 490429.00,      1.00,    411.00,   1241.00,      3.02,    633.86,     10.90,    101.30,    182.70,    116.10,    873.00,     38.00,     11.00,      3.00,     24.00,     63.00,     11.00,         0,         0,      3.00,         0,      7.00,         0,     17.00,         0,         0,         0,     25.00, 109972.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2646.00, 490430.00,      1.00,    192.00,    542.00,      2.82,    286.87,      3.90,     47.80,     87.20,     53.10,    408.00,    165.00,     10.00,      1.00,    154.00,    180.00,      1.00,      9.00,         0,      1.00,         0,    151.00,         0,      3.00,      3.00,         0,         0,     12.00, 109972.00,    799.00,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
   2647.00, 490431.00,      1.00,    370.00,   1037.00,      2.80,    577.98,      5.50,     76.50,    171.80,    116.20,    826.70,   1185.00,     95.00,    139.00,    951.00,   1210.00,      4.00,     91.00,    136.00,      3.00,    201.00,    363.00,    157.00,    230.00,      2.00,         0,         0,     23.00, 152001.00,         0,         0,         0,     49.00,UTAH                           ,Lehi                                                        ,     20.00,Utah County - Utah Valley North,     54.00,Utah Valley - Thanksgiving Poin,     75.00,Lehi                                         
