Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
   2697.00, 490481.00,      1.00,    464.00,   1514.00,      3.26,    694.08,     10.90,     91.10,    220.50,    141.50,   1027.40,         0,         0,         0,         0,     36.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      9.00,     27.00,  79428.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2698.00, 490482.00,      1.00,     34.00,    101.00,      2.97,     50.60,      0.70,      6.50,     16.40,     10.40,     75.60,   1224.00,      3.00,         0,   1221.00,   1364.00,      1.00,      2.00,         0,         0,      1.00,    380.00,    585.00,    255.00,      4.00,         0,    134.00,      2.00,  91242.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2699.00, 490483.00,      1.00,    625.00,   2213.00,      3.54,   1026.29,      8.60,     96.80,    307.60,    212.00,   1454.10,   1036.00,    344.00,     24.00,    668.00,   1141.00,    341.00,      3.00,         0,     24.00,     72.00,    202.00,     33.00,    361.00,      1.00,         0,     68.00,     36.00, 117317.00,    576.00,    327.00,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2700.00, 490484.00,      1.00,    111.00,    274.00,      2.47,    135.88,      5.90,     35.80,     44.20,     25.10,    211.90,    594.00,    385.00,         0,    209.00,    600.00,    233.00,    152.00,         0,         0,     26.00,     10.00,      7.00,    166.00,         0,         0,         0,      6.00,  55929.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2701.00, 490485.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1674.00,   1102.00,      5.00,    567.00,   1674.00,    861.00,    241.00,      5.00,         0,     61.00,    172.00,     84.00,    250.00,         0,         0,         0,         0,  36579.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2702.00, 490486.00,      1.00,    124.00,    332.00,      2.68,    143.60,     10.70,     42.20,     45.20,     25.90,    223.20,   1666.00,   1076.00,      1.00,    589.00,   1673.00,    588.00,    488.00,         0,      1.00,    133.00,     33.00,     15.00,    408.00,         0,         0,         0,      7.00,  36579.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2703.00, 490487.00,      1.00,    408.00,   1189.00,      2.91,    505.47,     27.10,    121.70,    167.00,     92.20,    778.40,   1103.00,    332.00,     40.00,    731.00,   1139.00,    187.00,    145.00,     30.00,     10.00,    136.00,     79.00,     58.00,    458.00,         0,         0,     12.00,     24.00,  36579.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2704.00, 490488.00,      1.00,    572.00,   1650.00,      2.88,    822.63,     30.10,    160.20,    230.50,    151.20,   1150.40,    342.00,    111.00,      2.00,    229.00,    378.00,     81.00,     30.00,         0,      2.00,     51.00,     18.00,     79.00,     81.00,         0,         0,      3.00,     33.00,  82722.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2705.00, 490489.00,      1.00,    429.00,   1126.00,      2.62,    545.66,     29.10,    138.40,    163.20,     98.30,    809.00,    278.00,     52.00,      6.00,    220.00,    313.00,     32.00,     20.00,      6.00,         0,     11.00,     59.00,     24.00,    126.00,         0,         0,     10.00,     25.00,  57339.00,    743.00,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2706.00, 490490.00,      1.00,    679.00,   1652.00,      2.43,    856.80,     28.00,    205.30,    285.90,    159.80,   1336.30,    942.00,    329.00,     36.00,    577.00,    991.00,     70.00,    259.00,     10.00,     26.00,    103.00,     22.00,    227.00,    225.00,         0,         0,     10.00,     39.00,  67267.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2707.00, 490491.00,      1.00,     75.00,    179.00,      2.39,     90.15,      7.40,     27.20,     25.80,     14.80,    130.40,    730.00,     48.00,     26.00,    656.00,    750.00,     37.00,     11.00,     25.00,      1.00,    165.00,    159.00,     60.00,    272.00,         0,         0,     16.00,      4.00,  56267.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2708.00, 490492.00,      1.00,     17.00,     33.00,      1.94,     17.65,      1.90,      7.30,      5.30,      2.50,     26.50,   1236.00,    160.00,    100.00,    976.00,   1237.00,    131.00,     29.00,     18.00,     82.00,    197.00,    148.00,     95.00,    536.00,         0,         0,         0,      1.00,  55929.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2709.00, 490493.00,      1.00,    169.00,    351.00,      2.08,    169.01,     14.50,     68.20,     58.90,     27.30,    281.50,    780.00,     62.00,     91.00,    627.00,    790.00,     21.00,     41.00,     28.00,     63.00,     56.00,     12.00,    255.00,    304.00,         0,         0,         0,     10.00,  38900.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2710.00, 490494.00,      1.00,    301.00,    836.00,      2.78,    395.34,     18.80,     90.30,    119.30,     72.60,    583.00,    181.00,      1.00,      2.00,    178.00,    233.00,         0,      1.00,      1.00,      1.00,      8.00,     49.00,     67.00,     54.00,         0,         0,     35.00,     17.00,  57297.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2711.00, 490495.00,      1.00,    263.00,    609.00,      2.32,    283.31,     20.40,     97.00,     96.80,     48.60,    460.90,    427.00,     69.00,     31.00,    327.00,    442.00,     17.00,     52.00,     30.00,      1.00,     16.00,     49.00,     77.00,    185.00,         0,         0,         0,     15.00,  38529.00,    453.00,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2712.00, 490496.00,      1.00,    464.00,   1360.00,      2.93,    630.12,     18.60,    122.20,    202.20,    121.00,    949.90,    534.00,     10.00,      7.00,    517.00,    566.00,      8.00,      2.00,         0,      7.00,      7.00,    222.00,      2.00,    286.00,         0,         0,      5.00,     27.00,  59008.00,    866.00,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2713.00, 490497.00,      1.00,    669.00,   1871.00,      2.80,    915.09,     21.70,    165.80,    299.00,    182.60,   1402.80,    117.00,      8.00,      4.00,    105.00,    182.00,      8.00,         0,      1.00,      3.00,     39.00,      5.00,     20.00,     41.00,         0,         0,     26.00,     39.00,  68889.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2714.00, 490498.00,      1.00,     66.00,    151.00,      2.29,     80.73,      3.20,     22.20,     26.70,     13.90,    124.30,   1762.00,    203.00,    133.00,   1426.00,   1766.00,    100.00,    103.00,    101.00,     32.00,    652.00,    391.00,     51.00,    332.00,         0,         0,         0,      4.00,  67267.00,    411.00,         0,    100.00,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2715.00, 490499.00,      1.00,    228.00,    681.00,      2.99,    321.18,      9.50,     60.40,     98.40,     59.70,    466.10,   1638.00,     26.00,    212.00,   1400.00,   1675.00,     16.00,     10.00,     67.00,    145.00,   1272.00,     48.00,      3.00,     77.00,      1.00,         0,     23.00,     13.00,  67267.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2716.00, 490500.00,      1.00,   1523.00,   4105.00,      2.70,   2034.03,     88.00,    479.40,    592.30,    364.30,   2938.90,   1834.00,    357.00,     98.00,   1379.00,   1939.00,    112.00,    245.00,      3.00,     95.00,    265.00,    186.00,    118.00,    810.00,         0,         0,     17.00,     88.00,  67267.00,    469.00,    140.00,     64.00,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2717.00, 490501.00,      1.00,    524.00,   1101.00,      2.10,    582.52,     44.80,    230.30,    170.70,     78.10,    845.10,    352.00,     60.00,     18.00,    274.00,    383.00,     55.00,      5.00,         0,     18.00,     52.00,     10.00,     48.00,    164.00,         0,         0,      1.00,     30.00,  58545.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2718.00, 490502.00,      1.00,    479.00,   1037.00,      2.16,    528.92,     46.10,    199.50,    157.60,     75.80,    780.00,   1319.00,    400.00,     51.00,    868.00,   1347.00,      6.00,    394.00,     12.00,     39.00,    208.00,    120.00,    227.00,    313.00,         0,         0,         0,     28.00,  51709.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2719.00, 490503.00,      1.00,    781.00,   1782.00,      2.28,    965.40,     35.20,    273.70,    309.40,    162.70,   1462.10,    276.00,      5.00,      8.00,    263.00,    367.50,      5.00,         0,         0,      8.00,     82.00,     55.00,     83.00,     43.00,         0,     29.50,     17.00,     45.00,  75176.00,    519.00,     22.00,    174.00,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2720.00, 490504.00,      1.00,     80.00,    187.00,      2.34,    102.44,      2.70,     24.10,     33.90,     19.30,    159.50,         0,         0,         0,         0,      9.00,         0,         0,         0,         0,         0,         0,         0,         0,      4.00,         0,         0,      5.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2721.00, 490505.00,      1.00,    321.00,    833.00,      2.60,    438.64,      9.60,     83.20,    140.90,     87.30,    670.60,         0,         0,         0,         0,     32.00,         0,         0,         0,         0,         0,         0,         0,         0,      5.00,         0,      8.00,     19.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2722.00, 490506.00,      1.00,     84.00,    227.00,      2.70,    116.35,      2.40,     20.20,     37.20,     24.20,    179.30,    247.00,     22.00,    127.00,     98.00,    256.00,      3.00,     19.00,     93.00,     34.00,      2.00,     89.00,      3.00,      4.00,      4.00,         0,         0,      5.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2723.00, 490507.00,      1.00,    397.00,   1116.00,      2.81,    568.62,     10.60,     89.70,    178.30,    118.40,    860.80,         0,         0,         0,         0,    106.00,         0,         0,         0,         0,         0,         0,         0,         0,      2.00,         0,     81.00,     23.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2724.00, 490508.00,      1.00,   1220.00,   3146.00,      2.58,   1648.11,     37.50,    327.80,    529.70,    325.00,   2524.70,    366.00,    228.00,      6.00,    132.00,    647.00,    199.00,     29.00,      2.00,      4.00,     37.00,     15.00,      8.00,     72.00,      4.00,         0,    206.00,     71.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2725.00, 490509.00,      1.00,    698.00,   1834.00,      2.63,    953.49,     21.80,    186.50,    303.00,    186.70,   1446.00,     51.00,      7.00,     30.00,     14.00,     94.00,      6.00,      1.00,         0,     30.00,      2.00,      3.00,         0,      9.00,      2.00,         0,         0,     41.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2726.00, 490510.00,      1.00,    792.00,   2454.00,      3.10,   1176.33,     19.30,    169.70,    362.50,    240.30,   1736.00,    123.00,     58.00,      8.00,     57.00,    237.00,     50.00,      8.00,      1.00,      7.00,     23.00,      4.00,      4.00,     26.00,      1.00,         0,     67.00,     46.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2727.00, 490511.00,      1.00,    109.00,    304.00,      2.79,    153.27,      3.10,     26.50,     48.60,     30.90,    231.60,    558.00,    115.00,     18.00,    425.00,    788.00,     91.00,     24.00,      4.00,     14.00,    198.00,     43.00,     37.00,    147.00,      1.00,         0,    222.90,      6.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2728.00, 490512.00,      1.00,     29.00,     98.00,      3.38,     44.36,      0.80,      6.00,     13.40,      8.80,     63.70,    325.00,     26.00,     44.00,    255.00,    328.00,     10.00,     16.00,         0,     44.00,     16.00,     14.00,      3.00,    222.00,      1.00,         0,         0,      2.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2729.00, 490513.00,      1.00,     55.00,    159.00,      2.89,     78.16,      1.50,     13.20,     24.70,     15.60,    117.10,    415.00,     30.00,         0,    385.00,    418.00,     22.00,      8.00,         0,         0,      2.00,     12.00,      1.00,    370.00,         0,         0,         0,      3.00,  80705.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2730.00, 490514.00,      1.00,     26.00,     78.00,      3.00,     37.84,      0.70,      5.00,     11.90,      8.40,     58.20,   1920.00,    107.00,    762.00,   1051.00,   1930.00,     76.00,     31.00,    212.00,    550.00,     35.00,    244.00,      3.00,    769.00,      7.00,         0,      1.00,      2.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2731.00, 490515.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    264.00,      9.00,    130.00,    125.00,    265.00,      8.00,      1.00,     73.00,     57.00,      1.00,     20.00,         0,    104.00,      1.00,         0,         0,         0,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2732.00, 490516.00,      1.00,    109.00,    305.00,      2.80,    153.68,      3.00,     23.00,     49.00,     34.00,    240.10,    341.00,     35.00,     72.00,    234.00,    349.00,     18.00,     17.00,      3.00,     69.00,     42.00,     24.00,         0,    168.00,      2.00,         0,         0,      6.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2733.00, 490517.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   2795.00,    100.00,    473.00,   2222.00,   2796.00,     80.00,     20.00,    463.00,     10.00,   1212.00,    326.00,         0,    684.00,      1.00,         0,         0,         0,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2734.00, 490518.00,      1.00,    266.00,    761.00,      2.86,    381.78,      6.70,     55.70,    124.90,     78.70,    581.00,   1108.00,    456.00,    111.00,    541.00,   1298.00,    436.00,     20.00,     13.00,     98.00,     11.00,     35.00,     17.00,    478.00,      3.00,         0,    172.00,     15.00,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2735.00, 490519.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1366.00,    531.00,    336.00,    499.00,   1367.00,    332.00,    199.00,     80.00,    256.00,    104.00,     58.00,         0,    337.00,      1.00,         0,         0,         0,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     56.00,Utah Valley - The Meadows      ,     78.00,American Fork                                
   2736.00, 490520.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    884.00,    267.00,     68.00,    549.00,    884.00,    255.00,     12.00,     28.00,     40.00,    128.00,    108.00,         0,    313.00,         0,         0,         0,         0,  83312.00,         0,         0,         0,     49.00,UTAH                           ,American Fork                                               ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     78.00,American Fork                                
   2737.00, 490521.00,      1.00,    668.00,   1950.00,      2.92,    875.98,     36.40,    201.60,    269.80,    160.20,   1302.00,    702.00,      6.00,      1.00,    695.00,    741.00,      3.00,      3.00,      1.00,         0,     51.00,     17.00,    393.00,    234.00,         0,         0,         0,     39.00,  51088.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2738.00, 490522.00,      1.00,    452.00,   1276.00,      2.82,    614.36,     15.30,    128.80,    195.50,    112.30,    912.90,    534.00,     46.00,     19.00,    469.00,    560.00,     31.00,     15.00,      1.00,     18.00,    127.00,     84.00,     10.00,    248.00,         0,         0,         0,     26.00,  67702.00,    820.00,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2739.00, 490523.00,      1.00,    835.00,   2453.00,      2.94,   1066.99,     35.90,    231.80,    368.00,    199.30,   1665.40,    469.00,     77.00,     23.00,    369.00,    526.00,     62.00,     15.00,      2.00,     21.00,     14.00,     45.00,     12.00,    298.00,         0,         0,      8.00,     49.00,  43534.00,    159.00,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2740.00, 490524.00,      1.00,    188.00,    619.00,      3.29,    284.69,      4.60,     38.30,     87.50,     57.60,    414.80,   2180.00,     48.00,     10.00,   2122.00,   2270.00,     42.00,      6.00,      3.00,      7.00,     97.00,    333.00,   1578.00,    114.00,         0,         0,     79.00,     11.00,  79428.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2741.00, 490525.00,      1.00,    393.00,   1397.00,      3.55,    655.51,      5.10,     63.50,    193.70,    130.60,    907.90,         0,         0,         0,         0,     23.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     23.00, 123157.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2742.00, 490526.00,      1.00,    328.00,   1157.00,      3.53,    518.19,      6.10,     56.50,    159.00,    106.30,    746.70,    180.00,     34.00,     26.00,    120.00,    199.00,     32.00,      2.00,         0,     26.00,     10.00,     51.00,      3.00,     56.00,         0,         0,         0,     19.00,  85941.00,    643.00,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2743.00, 490527.00,      1.00,    309.00,   1088.00,      3.52,    513.67,      4.10,     49.00,    149.90,    106.00,    719.90,         0,         0,         0,         0,     18.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     18.00, 123157.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2744.00, 490528.00,      1.00,    243.00,    872.00,      3.59,    384.81,      4.60,     40.50,    116.50,     81.30,    558.30,         0,         0,         0,         0,     14.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     14.00,  85941.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2745.00, 490529.00,      1.00,    515.00,   1852.00,      3.60,    905.96,      4.50,     73.50,    255.10,    181.90,   1220.30,    258.00,     15.00,     14.00,    229.00,    297.00,     15.00,         0,      1.00,     13.00,     18.00,     79.00,     28.00,    104.00,      1.00,         0,      8.00,     30.00, 173787.00,    626.00,     27.00,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2746.00, 490530.00,      1.00,    651.00,   2136.00,      3.28,    932.90,     36.30,    168.40,    272.20,    174.00,   1321.80,    836.00,    107.00,      7.00,    722.00,    882.00,      2.00,    105.00,         0,      7.00,    158.00,     18.00,    206.00,    340.00,         0,         0,      8.00,     38.00,  58854.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2747.00, 490531.00,      1.00,    608.00,   1962.00,      3.23,    909.13,     16.10,    126.40,    282.90,    182.60,   1331.40,    806.00,     19.00,         0,    787.00,    873.00,     17.00,      2.00,         0,         0,     21.00,    214.00,      6.00,    546.00,         0,         0,     32.00,     35.00,  77014.00,    421.00,         0,   2239.00,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2748.00, 490532.00,      1.00,    612.00,   2105.00,      3.44,    949.64,     12.50,    110.90,    293.50,    195.10,   1380.70,         0,         0,         0,         0,     70.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     34.00,     36.00,  82451.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2749.00, 490533.00,      1.00,    425.00,   1303.00,      3.07,    562.11,     16.90,    113.10,    187.60,    107.40,    864.10,    213.00,     60.00,      3.00,    150.00,    243.00,     59.00,      1.00,      2.00,      1.00,      7.00,     59.00,      6.00,     78.00,         0,         0,      5.00,     25.00,  48069.00,    515.00,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2750.00, 490534.00,      1.00,    633.00,   1914.00,      3.02,    889.98,     19.20,    150.60,    289.90,    173.40,   1337.10,     13.00,      6.00,         0,      7.00,     98.00,      2.00,      4.00,         0,         0,         0,         0,      2.00,      5.00,         0,         0,     48.00,     37.00,  68046.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2751.00, 490535.00,      1.00,    644.00,   2234.00,      3.47,   1022.70,     10.90,    114.80,    317.10,    201.10,   1453.00,         0,         0,         0,         0,    237.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    200.00,     37.00,  97527.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2752.00, 490536.00,      1.00,    457.00,   1376.00,      3.01,    666.72,     11.80,    102.90,    210.70,    131.60,    985.00,    532.00,     44.00,     31.00,    457.00,    586.00,     36.00,      8.00,         0,     31.00,      9.00,    135.00,         0,    313.00,         0,         0,     27.00,     27.00,  79314.00,    730.00,   1420.00,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2753.00, 490537.00,      1.00,    576.00,   1885.00,      3.27,    878.25,     12.50,    113.40,    274.80,    175.40,   1276.80,         0,         0,         0,         0,     33.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     33.00,  83251.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2754.00, 490538.00,      1.00,    485.00,   1725.00,      3.56,    792.58,      7.30,     80.20,    237.00,    160.50,   1115.80,      6.00,      1.00,         0,      5.00,     35.00,      1.00,         0,         0,         0,      1.00,         0,      1.00,      3.00,      1.00,         0,         0,     28.00, 105591.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2755.00, 490539.00,      1.00,    731.00,   1839.00,      2.52,    919.20,     51.40,    251.70,    272.50,    156.40,   1344.10,    891.00,    242.00,     18.00,    631.00,    933.00,    134.00,    108.00,     11.00,      7.00,    380.00,     39.00,     19.00,    193.00,         0,         0,         0,     42.00,  58545.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
   2756.00, 490540.00,      1.00,     56.00,    186.00,      3.32,     81.08,      3.10,     12.60,     23.90,     16.50,    118.00,   1769.00,    149.00,     66.00,   1554.00,   1772.00,    102.00,     47.00,     26.00,     40.00,   1072.00,    113.00,     68.00,    301.00,         0,         0,         0,      3.00,  60581.00,         0,         0,         0,     49.00,UTAH                           ,Pleasant Grove                                              ,     20.00,Utah County - Utah Valley North,     57.00,Utah Valley - The Grove        ,     79.00,Pleasant Grove                               
