merged_point_id,segment_ids_with_directions,geometry,stop_xy,segment_id,direction,travelDirection
593,0089_396.1_W,POINT (-111.90763190826853 41.00077507567311),423660_4539240,0089_396.1,W,EB
593,0106_009.0_W,POINT (-111.90763190826853 41.00077507567311),423660_4539240,0106_009.0,W,EB
594,0089_396.8_W,POINT (-111.91196362618892 41.01137166715424),423320_4540420,0089_396.8,W,EB
594,0089_397.6_W,POINT (-111.91196362618892 41.01137166715424),423320_4540420,0089_397.6,W,EB
594,1439_000.0_W,POINT (-111.91196362618892 41.01137166715424),423320_4540420,1439_000.0,W,EB
595,1446_002.7_W,POINT (-111.90837263511233 41.02728461165602),423640_4542180,1446_002.7,W,EB
596,0089_398.7_W,POINT (-111.91001888904746 41.04170500427422),423520_4543780,0089_398.7,W,EB
596,1443_001.4_W,POINT (-111.91001888904746 41.04170500427422),423520_4543780,1443_001.4,W,EB
597,0089_399.7_W,POINT (-111.9102599522909 41.053093931293574),423500_4545060,0089_399.7,W,EB
598,0089_400.5_W,POINT (-111.91033491437246 41.05901462159485),423500_4545700,0089_400.5,W,EB
599,0089_400.9_W,POINT (-111.91104591158792 41.06618391020621),423460_4546500,0089_400.9,W,EB
599,0089_401.4_W,POINT (-111.91104591158792 41.06618391020621),423460_4546500,0089_401.4,W,EB
600,0089_402.2_W,POINT (-111.91097495565656 41.077322905397956),423480_4547740,0089_402.2,W,EB
601,0089_403.2_W,POINT (-111.91040265960156 41.09214582890704),423540_4549380,0089_403.2,W,EB
602,0089_404.3_W,POINT (-111.90974821487198 41.107608698394074),423620_4551100,0089_404.3,W,EB
603,0089_406.4_W,POINT (-111.91575238092118 41.14002647396575),423140_4554700,0089_406.4,W,EB
604,0089_406.6_W,POINT (-111.91920781000645 41.14505767428981),422860_4555260,0089_406.6,W,EB
605,0089_407.0_W,POINT (-111.9360096916216 41.152084772931545),421460_4556060,0089_407.0,W,EB
605,3340_000.0_W,POINT (-111.9360096916216 41.152084772931545),421460_4556060,3340_000.0,W,EB
606,0089_408.1_W,POINT (-111.94048753398219 41.15560621136692),421080_4556460,0089_408.1,W,EB
606,0203_000.0_W,POINT (-111.94048753398219 41.15560621136692),421080_4556460,0203_000.0,W,EB
607,0089_408.4_W,POINT (-111.9521497779739 41.16328162153566),420120_4557320,0089_408.4,W,EB
607,3344_002.2_W,POINT (-111.9521497779739 41.16328162153566),420120_4557320,3344_002.2,W,EB
608,0089_409.3_W,POINT (-111.9576449529179 41.165605837252876),419660_4557580,0089_409.3,W,EB
608,3357_000.0_W,POINT (-111.9576449529179 41.165605837252876),419660_4557580,3357_000.0,W,EB
609,0089_409.6_W,POINT (-111.96478551347836 41.168643217373216),419060_4557920,0089_409.6,W,EB
610,0089_410.0_W,POINT (-111.96853116932392 41.170470178760546),418760_4558140,0089_410.0,W,EB
610,WFRC_8028_W,POINT (-111.96853116932392 41.170470178760546),418760_4558140,WFRC_8028,W,EB
611,0089_410.2_W,POINT (-111.97083734515313 41.17298627614159),418560_4558420,0089_410.2,W,EB
612,0089_410.5_W,POINT (-111.97148804137187 41.176046140267),418520_4558760,0089_410.5,W,EB
612,0089_410.7_W,POINT (-111.97148804137187 41.176046140267),418520_4558760,0089_410.7,W,EB
613,0089_411.1_W,POINT (-111.97139019013665 41.181406269173586),418520_4559340,0089_411.1,W,EB
614,0089_411.3_W,POINT (-111.97131478440849 41.18471029492452),418540_4559720,0089_411.3,W,EB
615,0089_411.7_W,POINT (-111.97117019475016 41.19056332228946),418560_4560360,0089_411.7,W,EB
615,3354_000.5_W,POINT (-111.97117019475016 41.19056332228946),418560_4560360,3354_000.5,W,EB
616,0089_412.2_W,POINT (-111.97100072332059 41.197792037891716),418580_4561160,0089_412.2,W,EB
616,3356_000.4_W,POINT (-111.97100072332059 41.197792037891716),418580_4561160,3356_000.4,W,EB
617,0089_413.3_W,POINT (-111.97062054970444 41.214395161056366),418640_4563020,0089_413.3,W,EB
617,3384_000.4_W,POINT (-111.97062054970444 41.214395161056366),418640_4563020,3384_000.4,W,EB
618,0089_413.6_W,POINT (-111.97052412543793 41.21856465962387),418640_4563480,0089_413.6,W,EB
618,3400_000.4_W,POINT (-111.97052412543793 41.21856465962387),418640_4563480,3400_000.4,W,EB
619,0089_414.2_W,POINT (-111.97036562587355 41.22693650668884),418680_4564400,0089_414.2,W,EB
619,3412_000.4_W,POINT (-111.97036562587355 41.22693650668884),418680_4564400,3412_000.4,W,EB
620,0089_414.4_W,POINT (-111.97031781446852 41.22902876991803),418680_4564640,0089_414.4,W,EB
621,0089_414.5_W,POINT (-111.97023286907961 41.23111134675856),418680_4564860,0089_414.5,W,EB
621,3416_000.4_W,POINT (-111.97023286907961 41.23111134675856),418680_4564860,3416_000.4,W,EB
622,0089_414.9_W,POINT (-111.97010466034322 41.23666166403174),418700_4565480,0089_414.9,W,EB
623,0089_415.9_W,POINT (-111.96980127333914 41.251701425273275),418740_4567160,0089_415.9,W,EB
623,3430_000.4_W,POINT (-111.96980127333914 41.251701425273275),418740_4567160,3430_000.4,W,EB
624,0235_000.0_W,POINT (-111.96964429302992 41.25918136349661),418780_4567980,0235_000.0,W,EB
624,3432_001.0_W,POINT (-111.96964429302992 41.25918136349661),418780_4567980,3432_001.0,W,EB
625,0089_416.5_W,POINT (-111.9743741132868 41.26666606385167),418380_4568820,0089_416.5,W,EB
625,3434_000.2_W,POINT (-111.9743741132868 41.26666606385167),418380_4568820,3434_000.2,W,EB
626,0089_417.0_W,POINT (-111.97769420830585 41.27132495273506),418120_4569340,0089_417.0,W,EB
626,3448_000.0_W,POINT (-111.97769420830585 41.27132495273506),418120_4569340,3448_000.0,W,EB
627,0089_417.4_W,POINT (-111.98293523160156 41.27728129806769),417680_4570000,0089_417.4,W,EB
627,3436_000.0_W,POINT (-111.98293523160156 41.27728129806769),417680_4570000,3436_000.0,W,EB
628,0089_417.9_W,POINT (-111.98577374907372 41.281451156574114),417440_4570480,0089_417.9,W,EB
629,0089_418.2_W,POINT (-111.98908349312632 41.28639600769257),417180_4571020,0089_418.2,W,EB
630,0089_418.6_W,POINT (-111.9945929711548 41.29458315301179),416720_4571940,0089_418.6,W,EB
630,3457_000.0_W,POINT (-111.9945929711548 41.29458315301179),416720_4571940,3457_000.0,W,EB
631,0089_419.3_W,POINT (-112.00322994254266 41.30429665699446),416020_4573020,0089_419.3,W,EB
631,3455_000.0_W,POINT (-112.00322994254266 41.30429665699446),416020_4573020,3455_000.0,W,EB
632,0089_420.1_W,POINT (-112.0055623376346 41.30682887177688),415820_4573300,0089_420.1,W,EB
632,0134_012.4_W,POINT (-112.0055623376346 41.30682887177688),415820_4573300,0134_012.4,W,EB
633,0089_420.3_W,POINT (-112.01926861568204 41.324696766169495),414700_4575300,0089_420.3,W,EB
634,0089_421.7_W,POINT (-112.02644278220815 41.334197747551734),414120_4576360,0089_421.7,W,EB
634,3458_000.0_W,POINT (-112.02644278220815 41.334197747551734),414120_4576360,3458_000.0,W,EB
635,0089_422.5_W,POINT (-112.02815113059259 41.33645819273662),413980_4576620,0089_422.5,W,EB
636,0089_422.7_W,POINT (-112.03337613194971 41.34649221060311),413540_4577740,0089_422.7,W,EB
637,0089_423.4_W,POINT (-112.03552513871973 41.35176389951226),413380_4578320,0089_423.4,W,EB
637,0089_423.8_W,POINT (-112.03552513871973 41.35176389951226),413380_4578320,0089_423.8,W,EB
638,0089_425.0_W,POINT (-112.03488629120137 41.36872310970786),413460_4580200,0089_425.0,W,EB
640,0089_427.1_W,POINT (-112.03633275308387 41.406948966814234),413380_4584460,0089_427.1,W,EB
640,0089_427.7_W,POINT (-112.03633275308387 41.406948966814234),413380_4584460,0089_427.7,W,EB
641,0089_428.1_W,POINT (-112.0362328063892 41.41257101924038),413400_4585080,0089_428.1,W,EB
643,0089_428.8_W,POINT (-112.03728698765791 41.44458667259338),413360_4588640,0089_428.8,W,EB
643,0089_430.3_W,POINT (-112.03728698765791 41.44458667259338),413360_4588640,0089_430.3,W,EB
644,0089_432.1_W,POINT (-112.03040012271681 41.46869620446346),413960_4591300,0089_432.1,W,EB
645,0089_433.3_W,POINT (-112.01737587100247 41.48420131216919),415060_4593000,0089_433.3,W,EB
646,0090_000.2_W,POINT (-112.01266187448871 41.50600630896908),415480_4595420,0090_000.2,W,EB
646,1092_000.7_W,POINT (-112.01266187448871 41.50600630896908),415480_4595420,1092_000.7,W,EB
647,0090_000.5_W,POINT (-112.00635215763077 41.50593829688025),416020_4595420,0090_000.5,W,EB
647,1090_000.7_W,POINT (-112.00635215763077 41.50593829688025),416020_4595420,1090_000.7,W,EB
648,0091_003.7_W,POINT (-111.99112318591996 41.49976275228209),417280_4594720,0091_003.7,W,EB
649,0091_001.0_W,POINT (-112.0349196244226 41.486567085414805),413600_4593280,0091_001.0,W,EB
650,0091_001.4_W,POINT (-112.02821523024816 41.48656389768535),414160_4593280,0091_001.4,W,EB
650,1086_000.0_W,POINT (-112.02821523024816 41.48656389768535),414160_4593280,1086_000.0,W,EB
651,0091_001.6_W,POINT (-112.02366113261859 41.48655778192466),414540_4593280,0091_001.6,W,EB
652,0091_004.9_W,POINT (-111.96909333415647 41.49763111689979),419120_4594460,0091_004.9,W,EB
653,0091_005.7_W,POINT (-111.95421252876136 41.49789148321231),420360_4594460,0091_005.7,W,EB
655,0091_006.6_W,POINT (-111.95371996511344 41.55041068483006),420460_4600300,0091_006.6,W,EB
656,0092_000.0_W,POINT (-111.89578966761317 40.4311989758607),424020_4476000,0092_000.0,W,EB
656,2941_000.7_W,POINT (-111.89578966761317 40.4311989758607),424020_4476000,2941_000.7,W,EB
657,0092_000.1_W,POINT (-111.8934955885318 40.431298350822004),424220_4476020,0092_000.1,W,EB
657,2879_000.9_W,POINT (-111.8934955885318 40.431298350822004),424220_4476020,2879_000.9,W,EB
658,0092_000.5_W,POINT (-111.88671048157818 40.43155365540874),424780_4476040,0092_000.5,W,EB
659,0092_000.8_W,POINT (-111.88085028484707 40.431751608461255),425280_4476060,0092_000.8,W,EB
660,0092_001.4_W,POINT (-111.8688054209381 40.43272212246177),426300_4476140,0092_001.4,W,EB
660,2945_003.0_W,POINT (-111.8688054209381 40.43272212246177),426300_4476140,2945_003.0,W,EB
661,0092_002.4_W,POINT (-111.84968511812427 40.43282325676437),427940_4476140,0092_002.4,W,EB
662,0092_003.4_W,POINT (-111.83058695154708 40.43207195434928),429540_4476040,0092_003.4,W,EB
662,2940_000.6_W,POINT (-111.83058695154708 40.43207195434928),429540_4476040,2940_000.6,W,EB
663,0092_003.9_W,POINT (-111.82169209752864 40.43164813356457),430300_4476000,0092_003.9,W,EB
663,2920_000.0_W,POINT (-111.82169209752864 40.43164813356457),430300_4476000,2920_000.0,W,EB
664,0092_004.9_W,POINT (-111.80207371528732 40.43186239805355),431960_4476000,0092_004.9,W,EB
664,2918_003.1_W,POINT (-111.80207371528732 40.43186239805355),431960_4476000,2918_003.1,W,EB
665,0092_006.4_W,POINT (-111.77342611180929 40.432023823133186),434400_4476000,0092_006.4,W,EB
666,0092_007.3_W,POINT (-111.75808579043701 40.43184075100251),435700_4475960,0092_007.3,W,EB
667,0092_007.6_W,POINT (-111.75186172082921 40.43223220841723),436220_4476000,0092_007.6,W,EB
668,0092_010.2_W,POINT (-111.70609184600427 40.44388712562422),440120_4477260,0092_010.2,W,EB
669,0092_012.7_W,POINT (-111.66209777001609 40.45373485783259),443860_4478320,0092_012.7,W,EB
669,0144_000.0_W,POINT (-111.66209777001609 40.45373485783259),443860_4478320,0144_000.0,W,EB
670,0092_018.8_W,POINT (-111.61229469407375 40.430568796600625),448060_4475720,0092_018.8,W,EB
671,0092_022.7_W,POINT (-111.6018140251468 40.404785815563045),448940_4472860,0092_022.7,W,EB
673,0093_000.0_W,POINT (-111.90308901824129 40.86179102618303),423880_4523800,0093_000.0,W,EB
673,1418_000.0_W,POINT (-111.90308901824129 40.86179102618303),423880_4523800,1418_000.0,W,EB
674,0096_013.6_W,POINT (-111.13534581575757 39.815699474002315),488420_4407320,0096_013.6,W,EB
674,0096_013.8_W,POINT (-111.13534581575757 39.815699474002315),488420_4407320,0096_013.8,W,EB
676,0097_000.5_W,POINT (-112.11284769808545 41.16392343691011),406640_4557560,0097_000.5,W,EB
676,3363_000.0_W,POINT (-112.11284769808545 41.16392343691011),406640_4557560,3363_000.0,W,EB
677,0097_001.1_W,POINT (-112.10189193380319 41.16389226661554),407560_4557540,0097_001.1,W,EB
677,WFRC_8088_W,POINT (-112.10189193380319 41.16389226661554),407560_4557540,WFRC_8088,W,EB
678,0097_001.5_W,POINT (-112.0932296317577 41.163825688818584),408280_4557520,0097_001.5,W,EB
678,3359_000.0_W,POINT (-112.0932296317577 41.163825688818584),408280_4557520,3359_000.0,W,EB
679,0097_002.0_W,POINT (-112.08368109856393 41.16378648694648),409080_4557500,0097_002.0,W,EB
680,0097_003.1_W,POINT (-112.06442047430777 41.16159885983552),410700_4557240,0097_003.1,W,EB
681,0097_003.6_W,POINT (-112.05478800514993 41.16164135851945),411500_4557240,0097_003.6,W,EB
682,0097_004.1_W,POINT (-112.04521195459418 41.161643175428196),412320_4557220,0097_004.1,W,EB
682,3311_000.0_W,POINT (-112.04521195459418 41.161643175428196),412320_4557220,3311_000.0,W,EB
683,0097_004.4_W,POINT (-112.03898029900319 41.161657492670564),412840_4557220,0097_004.4,W,EB
684,0097_005.1_W,POINT (-112.02604352056781 41.161715456861536),413920_4557220,0097_005.1,W,EB
684,0126_008.7_W,POINT (-112.02604352056781 41.161715456861536),413920_4557220,0126_008.7,W,EB
685,WFRC_8412_W,POINT (-112.02125291476894 41.16170038459517),414320_4557220,WFRC_8412,W,EB
686,0103_000.0_W,POINT (-112.02601781816486 41.12306673811386),413880_4552920,0103_000.0,W,EB
686,0126_005.7_W,POINT (-112.02601781816486 41.12306673811386),413880_4552920,0126_005.7,W,EB
687,0104_000.0_W,POINT (-112.02555314339102 41.22869570535921),414040_4564660,0104_000.0,W,EB
687,0126_013.3_W,POINT (-112.02555314339102 41.22869570535921),414040_4564660,0126_013.3,W,EB
688,0104_001.0_W,POINT (-112.00634529056558 41.229381408003384),415660_4564700,0104_001.0,W,EB
689,0104_001.8_W,POINT (-111.99155121471168 41.23082956785295),416900_4564860,0104_001.8,W,EB
689,0104_002.5_W,POINT (-111.99155121471168 41.23082956785295),416900_4564860,0104_002.5,W,EB
690,0204_002.5_W,POINT (-111.97864991522611 41.22912849792096),417980_4564660,0204_002.5,W,EB
690,3414_000.0_W,POINT (-111.97864991522611 41.22912849792096),417980_4564660,3414_000.0,W,EB
691,0204_002.7_W,POINT (-111.9786151796617 41.231199754130955),417980_4564880,0204_002.7,W,EB
691,3416_000.0_W,POINT (-111.9786151796617 41.231199754130955),417980_4564880,3416_000.0,W,EB
692,0105_000.2_W,POINT (-111.89689194968742 40.92148461728045),424480_4530420,0105_000.2,W,EB
692,1431_000.5_W,POINT (-111.89689194968742 40.92148461728045),424480_4530420,1431_000.5,W,EB
692,1431_001.0_W,POINT (-111.89689194968742 40.92148461728045),424480_4530420,1431_001.0,W,EB
693,0105_000.7_W,POINT (-111.88781112708736 40.921520119769184),425240_4530420,0105_000.7,W,EB
694,0105_000.8_W,POINT (-111.8855308835939 40.92151783558529),425440_4530420,0105_000.8,W,EB
694,1422_002.5_W,POINT (-111.8855308835939 40.92151783558529),425440_4530420,1422_002.5,W,EB
695,1394_000.0_W,POINT (-111.8789145970393 40.92150990271235),426000_4530420,1394_000.0,W,EB
696,0106_000.0_W,POINT (-111.90205060526397 40.894027131529356),424020_4527380,0106_000.0,W,EB
696,1418_001.7_W,POINT (-111.90205060526397 40.894027131529356),424020_4527380,1418_001.7,W,EB
696,1432_000.0_W,POINT (-111.90205060526397 40.894027131529356),424020_4527380,1432_000.0,W,EB
697,0106_000.8_W,POINT (-111.88561270591364 40.89392140063427),425400_4527360,0106_000.8,W,EB
697,1422_000.7_W,POINT (-111.88561270591364 40.89392140063427),425400_4527360,1422_000.7,W,EB
698,0106_001.1_W,POINT (-111.87933681773863 40.893862045631046),425920_4527340,0106_001.1,W,EB
698,1400_007.5_W,POINT (-111.87933681773863 40.893862045631046),425920_4527340,1400_007.5,W,EB
699,0106_002.0_W,POINT (-111.87897700464815 40.90658730904154),425980_4528760,0106_002.0,W,EB
699,1424_000.3_W,POINT (-111.87897700464815 40.90658730904154),425980_4528760,1424_000.3,W,EB
700,0106_002.5_W,POINT (-111.87896704769379 40.9130979011022),425980_4529480,0106_002.5,W,EB
700,1436_000.3_W,POINT (-111.87896704769379 40.9130979011022),425980_4529480,1436_000.3,W,EB
701,0106_003.0_W,POINT (-111.87893221999819 40.92911449395435),426000_4531260,0106_003.0,W,EB
701,1388_004.9_W,POINT (-111.87893221999819 40.92911449395435),426000_4531260,1388_004.9,W,EB
702,0106_003.6_W,POINT (-111.8833602107137 40.9651349508334),425660_4535260,0106_003.6,W,EB
703,0106_006.1_W,POINT (-111.88755411532308 40.98048141546383),425340_4536960,0106_006.1,W,EB
704,0106_007.3_W,POINT (-111.88797376151906 40.99014388439638),425300_4538040,0106_007.3,W,EB
704,1416_024.8_W,POINT (-111.88797376151906 40.99014388439638),425300_4538040,1416_024.8,W,EB
705,0106_008.0_W,POINT (-111.89352735867165 40.99132697160087),424840_4538180,0106_008.0,W,EB
706,0106_008.3_W,POINT (-111.9004096270286 41.00075893450231),424280_4539240,0106_008.3,W,EB
707,0107_000.0_W,POINT (-112.11256993398445 41.1180681105055),406600_4552460,0107_000.0,W,EB
708,0107_000.2_W,POINT (-112.10812939966387 41.11806235951638),406980_4552460,0107_000.2,W,EB
709,1483_002.5_W,POINT (-112.08375966228435 41.11810432002571),409020_4552440,1483_002.5,W,EB
709,1483_003.0_W,POINT (-112.08375966228435 41.11810432002571),409020_4552440,1483_003.0,W,EB
709,1489_000.0_W,POINT (-112.08375966228435 41.11810432002571),409020_4552440,1489_000.0,W,EB
710,1478_000.0_W,POINT (-111.98777933795635 41.089195946449216),417040_4549120,1478_000.0,W,EB
711,0108_000.1_W,POINT (-112.00116680585847 41.08915732059072),415920_4549140,0108_000.1,W,EB
711,0126_002.3_W,POINT (-112.00116680585847 41.08915732059072),415920_4549140,0126_002.3,W,EB
712,0108_000.7_W,POINT (-112.00690045969158 41.08912528064179),415440_4549140,0108_000.7,W,EB
713,0108_001.0_W,POINT (-112.02614865522064 41.089213532236975),413820_4549160,0108_001.0,W,EB
714,0108_002.0_W,POINT (-112.03573873432912 41.08919068469241),413000_4549180,0108_002.0,W,EB
715,0108_002.5_W,POINT (-112.04533167543335 41.08915377113685),412200_4549180,0108_002.5,W,EB
715,1490_000.0_W,POINT (-112.04533167543335 41.08915377113685),412200_4549180,1490_000.0,W,EB
716,0108_003.0_W,POINT (-112.06459457306164 41.08914799795721),410580_4549200,0108_003.0,W,EB
716,0108_004.0_W,POINT (-112.06459457306164 41.08914799795721),410580_4549200,0108_004.0,W,EB
716,1498_001.6_W,POINT (-112.06459457306164 41.08914799795721),410580_4549200,1498_001.6,W,EB
717,0108_005.0_W,POINT (-112.0645618599078 41.10364097782099),410600_4550800,0108_005.0,W,EB
717,1485_002.5_W,POINT (-112.0645618599078 41.10364097782099),410600_4550800,1485_002.5,W,EB
718,0108_005.5_W,POINT (-112.06453492490674 41.11057052092848),410620_4551580,0108_005.5,W,EB
718,0193_001.0_W,POINT (-112.06453492490674 41.11057052092848),410620_4551580,0193_001.0,W,EB
719,0108_006.0_W,POINT (-112.0645045107333 41.11808028316762),410640_4552420,0108_006.0,W,EB
719,1489_001.0_W,POINT (-112.0645045107333 41.11808028316762),410640_4552420,1489_001.0,W,EB
720,0108_006.5_W,POINT (-112.06450172616692 41.12536035119736),410640_4553220,0108_006.5,W,EB
720,1492_002.5_W,POINT (-112.06450172616692 41.12536035119736),410640_4553220,1492_002.5,W,EB
721,0108_007.0_W,POINT (-112.06446540990817 41.1326213533758),410660_4554020,0108_007.0,W,EB
721,1504_002.5_W,POINT (-112.06446540990817 41.1326213533758),410660_4554020,1504_002.5,W,EB
722,0108_007.5_W,POINT (-112.06446859613928 41.1471434412079),410680_4555640,0108_007.5,W,EB
722,1506_003.1_W,POINT (-112.06446859613928 41.1471434412079),410680_4555640,1506_003.1,W,EB
723,0108_008.0_W,POINT (-112.06447210712098 41.15438143920439),410680_4556440,0108_008.0,W,EB
723,0108_008.5_W,POINT (-112.06447210712098 41.15438143920439),410680_4556440,0108_008.5,W,EB
723,3310_000.0_W,POINT (-112.06447210712098 41.15438143920439),410680_4556440,3310_000.0,W,EB
724,0108_009.0_W,POINT (-112.06443846723472 41.17612182099481),410720_4558860,0108_009.0,W,EB
724,3308_001.5_W,POINT (-112.06443846723472 41.17612182099481),410720_4558860,3308_001.5,W,EB
725,0108_010.0_W,POINT (-112.06444573296936 41.177144944388935),410720_4558960,0108_010.0,W,EB
725,0108_010.1_W,POINT (-112.06444573296936 41.177144944388935),410720_4558960,0108_010.1,W,EB
