STOPID,SegID,Direction
415160_4593280,0089_433.3,SB
415220_4595440,0090_000.0,SB
415480_4595420,0090_000.2,SB
416020_4595420,0090_000.5,SB
413600_4593280,0091_000.1,SB
413600_4593280,0091_001.0,SB
414160_4593280,0091_001.4,SB
414540_4593280,0091_001.6,SB
417280_4594720,0091_002.0,SB
417280_4594720,0091_003.7,SB
420360_4594460,0091_004.9,SB
421100_4595500,0091_005.7,SB
420460_4600300,0091_006.6,SB
424220_4476020,0092_000.0,SB
424780_4476040,0092_000.1,SB
425280_4476060,0092_000.5,SB
426300_4476140,0092_000.8,SB
426300_4476140,0092_001.4,SB
427940_4476140,0092_002.4,SB
429540_4476040,0092_003.4,SB
431960_4476000,0092_003.9,SB
431960_4476000,0092_004.9,SB
434400_4476000,0092_005.8,SB
434400_4476000,0092_006.4,SB
436220_4476000,0092_007.3,SB
440120_4477260,0092_007.6,SB
443860_4478320,0092_010.2,SB
443860_4478320,0092_012.7,SB
448060_4475720,0092_018.8,SB
448940_4472860,0092_022.7,SB
423880_4523800,0093_000.0,SB
424460_4523780,0093_000.1,SB
488420_4407320,0096_013.6,SB
497720_4412440,0096_013.8,SB
405800_4557560,0097_000.0,SB
406640_4557560,0097_000.5,SB
407560_4557540,0097_001.1,SB
408280_4557520,0097_001.5,SB
409080_4557500,0097_002.0,SB
410700_4557240,0097_003.1,SB
411500_4557240,0097_003.6,SB
412320_4557220,0097_004.1,SB
412840_4557220,0097_004.4,SB
413920_4557220,0097_005.1,SB
414180_4557220,0097_005.3,SB
414080_4552980,0103_000.0,SB
414040_4564660,0104_000.0,SB
415660_4564700,0104_000.7,SB
416900_4564860,0104_001.0,SB
416900_4564860,0104_001.8,SB
417980_4564880,0104_002.5,SB
424240_4530440,0105_000.0,SB
424480_4530420,0105_000.2,SB
425000_4530420,0105_000.5,SB
425240_4530420,0105_000.7,SB
425440_4530420,0105_000.8,SB
424020_4527380,0106_000.0,SB
424840_4527380,0106_000.3,SB
424840_4527380,0106_000.4,SB
425400_4527360,0106_000.8,SB
425980_4528760,0106_001.1,SB
425980_4529480,0106_002.0,SB
426000_4530420,0106_002.5,SB
426000_4531260,0106_003.0,SB
425660_4535260,0106_003.6,SB
425340_4536960,0106_006.1,SB
425300_4538040,0106_007.3,SB
424840_4538180,0106_008.0,SB
424280_4539240,0106_008.3,SB
423660_4539240,0106_009.0,SB
423660_4539240,0106_009.4,SB
406600_4552460,0107_000.0,SB
406980_4552460,0107_000.2,SB
416800_4549140,0108_000.0,SB
415920_4549140,0108_000.1,SB
415440_4549140,0108_000.7,SB
413820_4549160,0108_001.0,SB
413000_4549180,0108_002.0,SB
412200_4549180,0108_002.5,SB
410580_4549200,0108_003.0,SB
410600_4550800,0108_004.0,SB
410620_4551580,0108_005.0,SB
410640_4552420,0108_005.5,SB
410640_4553220,0108_006.0,SB
410660_4554020,0108_006.5,SB
410660_4554820,0108_007.0,SB
410680_4555640,0108_007.5,SB
410680_4556440,0108_008.0,SB
410700_4557240,0108_008.5,SB
410720_4558860,0108_009.0,SB
410720_4558960,0108_010.0,SB
411540_4559820,0108_010.1,SB
412080_4560440,0108_010.8,SB
412360_4560780,0108_011.3,SB
412780_4561220,0108_011.6,SB
413680_4562000,0108_012.0,SB
414000_4562060,0108_012.7,SB
418800_4545880,0109_000.0,SB
420580_4546020,0109_000.4,SB
423460_4546500,0109_001.1,SB
406560_4550860,0110_000.0,SB
406600_4552460,0110_001.0,SB
406600_4553260,0110_002.0,SB
406620_4554080,0110_002.5,SB
406640_4554880,0110_003.0,SB
410260_4492940,0111_000.0,SB
410340_4493560,0111_000.4,SB
410460_4494360,0111_000.8,SB
410580_4495140,0111_001.3,SB
410700_4495940,0111_001.8,SB
410840_4496760,0111_002.3,SB
410960_4497540,0111_002.8,SB
410380_4499240,0111_003.3,SB
410160_4499540,0111_004.5,SB
409020_4500920,0111_004.7,SB
407720_4502400,0111_005.8,SB
407720_4503420,0111_007.1,SB
407740_4504040,0111_007.7,SB
407760_4505640,0111_008.1,SB
407760_4506440,0111_009.1,SB
407780_4507280,0111_009.6,SB
407780_4507940,0111_010.1,SB
442620_4453920,0114_000.0,SB
442620_4453920,0114_000.4,SB
441720_4453980,0114_000.5,SB
441720_4453980,0114_001.1,SB
440900_4453940,0114_001.2,SB
440840_4454920,0114_001.6,SB
440720_4455140,0114_002.2,SB
439960_4456000,0114_002.3,SB
439580_4456440,0114_003.0,SB
439080_4456940,0114_003.4,SB
438400_4458180,0114_003.8,SB
438180_4458540,0114_004.7,SB
437900_4459000,0114_005.0,SB
437760_4459360,0114_005.3,SB
437620_4459820,0114_005.5,SB
437620_4460180,0114_005.8,SB
437620_4461000,0114_006.1,SB
437680_4461820,0114_006.6,SB
437580_4462640,0114_007.1,SB
437460_4463520,0114_007.6,SB
437360_4464240,0114_008.2,SB
437260_4465040,0114_008.6,SB
437100_4466960,0114_009.1,SB
437100_4467440,0114_010.3,SB
437120_4467860,0114_010.6,SB
437540_4433400,0115_000.0,SB
437540_4433840,0115_000.3,SB
437540_4434060,0115_000.5,SB
437540_4434380,0115_000.7,SB
437560_4434940,0115_000.9,SB
437560_4435860,0115_001.2,SB
437580_4436100,0115_001.8,SB
437640_4436660,0115_001.9,SB
437680_4437480,0115_002.3,SB
437700_4438340,0115_002.8,SB
437700_4438900,0115_003.3,SB
437700_4438900,0115_003.7,SB
438560_4438900,0115_004.2,SB
439340_4438900,0115_004.7,SB
439680_4438900,0115_004.9,SB
440360_4438900,0115_005.3,SB
440880_4438900,0115_005.7,SB
442300_4439960,0115_006.3,SB
442300_4439960,0115_007.1,SB
444200_4440000,0115_007.7,SB
419520_4545440,0126_000.0,SB
419280_4545420,0126_000.2,SB
418960_4545560,0126_000.3,SB
418800_4545880,0126_000.4,SB
418680_4546100,0126_000.6,SB
417760_4547300,0126_000.8,SB
417600_4547500,0126_001.7,SB
417060_4548000,0126_001.9,SB
415920_4549140,0126_002.3,SB
415440_4549800,0126_003.3,SB
415320_4549960,0126_003.8,SB
414740_4550740,0126_004.0,SB
414080_4551580,0126_004.6,SB
413880_4551900,0126_005.2,SB
413860_4552380,0126_005.4,SB
413880_4552920,0126_005.7,SB
413880_4553180,0126_006.1,SB
413880_4553980,0126_006.2,SB
413900_4554800,0126_006.7,SB
413900_4555600,0126_007.2,SB
413900_4556400,0126_007.7,SB
413920_4557220,0126_008.2,SB
413920_4557840,0126_008.7,SB
413920_4558040,0126_009.1,SB
413940_4558820,0126_009.2,SB
413960_4559640,0126_009.7,SB
413980_4560440,0126_010.2,SB
413980_4561260,0126_010.7,SB
414000_4562060,0126_011.2,SB
414020_4563660,0126_011.7,SB
414040_4564660,0126_012.7,SB
414060_4565160,0126_013.3,SB
414080_4566460,0126_013.7,SB
414120_4567240,0126_014.5,SB
413880_4569100,0126_014.9,SB
413940_4571420,0126_016.1,SB
413980_4573300,0126_017.5,SB
413800_4574940,0126_018.7,SB
413220_4576560,0126_019.7,SB
413240_4577140,0126_020.8,SB
413540_4577740,0126_021.2,SB
406540_4549260,0127_000.0,SB
408980_4549220,0127_001.5,SB
409260_4549220,0127_001.7,SB
437860_4467060,0129_000.0,SB
435560_4467000,0129_000.5,SB
435100_4467340,0129_001.4,SB
434920_4467500,0129_001.8,SB
434700_4469120,0129_001.9,SB
434700_4469740,0129_003.0,SB
434720_4470560,0129_003.3,SB
434720_4471540,0129_003.9,SB
434380_4473560,0129_004.5,SB
434380_4474160,0129_005.8,SB
434400_4476000,0129_006.1,SB
421540_4480080,0131_000.0,SB
422220_4480360,0131_001.5,SB
423220_4482120,0131_001.9,SB
408380_4562140,0134_000.0,SB
408400_4563760,0134_001.0,SB
408420_4565380,0134_002.0,SB
408460_4566640,0134_003.0,SB
408480_4567840,0134_003.8,SB
408520_4569440,0134_004.5,SB
408440_4571000,0134_005.5,SB
408540_4571980,0134_006.5,SB
408580_4572420,0134_007.1,SB
408580_4572420,0134_007.4,SB
409520_4573220,0134_007.8,SB
409520_4573220,0134_008.5,SB
412760_4573320,0134_009.2,SB
412760_4573320,0134_010.5,SB
414980_4573320,0134_011.3,SB
414980_4573320,0134_011.9,SB
415820_4573300,0134_012.4,SB
416020_4573300,0134_012.5,SB
416940_4573240,0134_013.1,SB
434560_4466700,0135_000.0,SB
434720_4466880,0135_000.2,SB
435100_4467340,0135_000.4,SB
422080_4482120,0140_000.0,SB
423220_4482120,0140_000.5,SB
423680_4482020,0140_000.8,SB
428240_4426120,0141_000.0,SB
429620_4427720,0141_000.9,SB
430840_4428600,0141_002.2,SB
430840_4428600,0141_003.2,SB
431640_4429380,0141_003.5,SB
432840_4430280,0141_004.1,SB
432840_4431560,0141_005.2,SB
432840_4432600,0141_006.0,SB
445500_4481600,0144_000.0,SB
421020_4470800,0145_000.0,SB
421320_4470340,0145_000.3,SB
421560_4469960,0145_000.6,SB
422200_4469540,0145_001.1,SB
424740_4469900,0145_001.4,SB
424740_4469900,0145_002.8,SB
425560_4469860,0145_003.3,SB
426400_4469760,0145_003.8,SB
427220_4469600,0145_004.4,SB
428720_4469600,0145_004.8,SB
429340_4469980,0145_005.3,SB
429340_4469980,0145_005.8,SB
429980_4469920,0145_006.2,SB
431100_4469900,0145_006.6,SB
432840_4434220,0147_000.0,SB
432840_4436700,0147_001.0,SB
432820_4437500,0147_002.5,SB
432840_4438860,0147_003.1,SB
434340_4438900,0147_003.9,SB
434340_4438900,0147_004.8,SB
437700_4438900,0147_005.9,SB
437760_4440740,0147_006.9,SB
438580_4440740,0147_008.1,SB
438580_4440740,0147_008.6,SB
438920_4440740,0147_008.8,SB
439360_4440740,0147_009.1,SB
441240_4440820,0147_009.8,SB
441240_4440820,0147_010.3,SB
441680_4440800,0147_010.5,SB
442080_4440800,0147_010.8,SB
442500_4440780,0147_011.1,SB
443780_4440740,0147_011.8,SB
444200_4440720,0147_012.1,SB
444660_4440720,0147_012.4,SB
445080_4440720,0147_012.7,SB
445880_4440740,0147_012.9,SB
446320_4440740,0147_013.2,SB
447840_4440760,0147_013.4,SB
449060_4440760,0147_014.4,SB
450680_4440780,0147_015.2,SB
450680_4442400,0147_016.2,SB
450680_4442400,0147_017.2,SB
417700_4490600,0151_000.0,SB
418120_4490600,0151_000.3,SB
418920_4490620,0151_000.5,SB
418920_4490620,0151_001.0,SB
419740_4490600,0151_001.5,SB
420540_4490600,0151_002.0,SB
421340_4490580,0151_002.5,SB
422080_4490380,0151_003.0,SB
422940_4490200,0151_003.5,SB
423580_4490200,0151_003.9,SB
426900_4502000,0152_000.0,SB
427080_4501940,0152_000.1,SB
427760_4501240,0152_000.7,SB
428240_4500180,0152_001.4,SB
429280_4499200,0152_002.3,SB
429440_4498960,0152_002.5,SB
429460_4498540,0152_002.8,SB
424500_4484120,0154_000.0,SB
424000_4484120,0154_000.5,SB
424000_4484120,0154_000.8,SB
420460_4483760,0154_001.4,SB
420460_4483760,0154_003.2,SB
416740_4484580,0154_004.2,SB
416640_4486180,0154_005.8,SB
416660_4488620,0154_006.8,SB
417280_4490580,0154_008.3,SB
417300_4491840,0154_009.6,SB
417280_4493460,0154_010.4,SB
417380_4495860,0154_011.4,SB
417420_4497480,0154_012.9,SB
417420_4499100,0154_013.9,SB
417040_4500700,0154_014.9,SB
417040_4502320,0154_015.9,SB
417060_4503920,0154_016.9,SB
417140_4505540,0154_017.9,SB
417220_4506340,0154_018.9,SB
417100_4507200,0154_019.5,SB
416700_4508780,0154_020.0,SB
416460_4510720,0154_021.0,SB
416740_4513080,0154_022.3,SB
444200_4440000,0156_000.0,SB
444200_4440160,0156_000.2,SB
444200_4440720,0156_000.3,SB
444220_4441300,0156_000.6,SB
444220_4441600,0156_001.0,SB
444220_4441820,0156_001.2,SB
440020_4437460,0164_000.0,SB
441740_4437460,0164_000.5,SB
441740_4437460,0164_001.1,SB
443120_4437680,0164_001.7,SB
443580_4437980,0164_002.0,SB
444120_4438420,0164_002.3,SB
415480_4557700,0168_000.0,SB
407760_4505640,0171_000.0,SB
408560_4505620,0171_000.5,SB
410180_4505600,0171_001.5,SB
411800_4505600,0171_002.5,SB
413100_4505580,0171_003.3,SB
413420_4505580,0171_003.5,SB
414220_4505560,0171_004.0,SB
415020_4505560,0171_004.5,SB
415840_4505560,0171_005.0,SB
416640_4505540,0171_005.5,SB
417140_4505540,0171_005.8,SB
417440_4505540,0171_006.0,SB
418260_4505540,0171_006.5,SB
419060_4505520,0171_007.0,SB
419560_4505520,0171_007.3,SB
419980_4505520,0171_007.6,SB
421800_4505800,0171_008.0,SB
421800_4505800,0171_008.8,SB
423020_4505820,0171_009.2,SB
423500_4505820,0171_009.5,SB
423800_4505840,0171_009.8,SB
423800_4505840,0171_010.0,SB
423980_4505840,0171_010.1,SB
424160_4505820,0171_010.2,SB
424480_4505820,0171_010.4,SB
424960_4505820,0171_010.6,SB
424960_4505820,0171_010.7,SB
425420_4505820,0171_011.0,SB
425920_4505820,0171_011.3,SB
426380_4505800,0171_011.6,SB
426880_4505800,0171_011.9,SB
427360_4505800,0171_012.2,SB
427860_4505800,0171_012.5,SB
428120_4505800,0171_012.7,SB
428740_4505800,0171_013.1,SB
429540_4505780,0171_013.6,SB
430340_4505760,0171_014.1,SB
431160_4505760,0171_014.6,SB
432800_4505740,0171_015.6,SB
413380_4500740,0172_000.0,SB
413400_4502360,0172_001.0,SB
413400_4503980,0172_002.0,SB
413420_4505580,0172_003.0,SB
413420_4506380,0172_004.0,SB
413420_4507200,0172_004.5,SB
413440_4507980,0172_005.0,SB
413440_4508820,0172_005.5,SB
413460_4509560,0172_006.0,SB
413460_4510420,0172_006.5,SB
413460_4512040,0172_007.0,SB
413480_4512860,0172_008.0,SB
413500_4513840,0172_008.5,SB
409020_4500920,0173_000.0,SB
410160_4500800,0173_000.7,SB
411760_4500780,0173_001.7,SB
412460_4500760,0173_002.2,SB
413380_4500740,0173_002.8,SB
415140_4500700,0173_003.8,SB
416560_4500700,0173_004.4,SB
417040_4500700,0173_004.7,SB
417040_4500700,0173_005.0,SB
417400_4500700,0173_005.3,SB
418220_4500700,0173_005.8,SB
419020_4500680,0173_006.3,SB
420640_4500680,0173_006.8,SB
420640_4500680,0173_007.3,SB
423040_4500720,0173_007.7,SB
423780_4500820,0173_008.8,SB
423920_4500840,0173_009.2,SB
424400_4500920,0173_009.3,SB
424900_4500960,0173_009.6,SB
416660_4488620,0175_000.0,SB
416880_4488620,0175_000.1,SB
417280_4488620,0175_000.4,SB
418200_4488600,0175_000.9,SB
418900_4488600,0175_001.4,SB
419700_4488580,0175_001.9,SB
420520_4488580,0175_002.4,SB
422260_4488580,0175_002.9,SB
422260_4488580,0175_003.5,SB
423900_4488560,0175_003.9,SB
423900_4488560,0175_004.5,SB
424240_4488560,0175_004.7,SB
437580_4462640,0176_000.0,SB
436940_4462620,0176_000.4,SB
435260_4431520,0178_000.0,SB
435660_4431520,0178_000.2,SB
436380_4431500,0178_000.7,SB
436880_4431500,0178_001.0,SB
433320_4469560,0180_000.1,SB
423780_4516280,0186_000.0,SB
424900_4514700,0186_001.2,SB
424800_4514280,0186_001.5,SB
425060_4514260,0186_001.6,SB
425040_4513780,0186_001.9,SB
425040_4513540,0186_002.1,SB
425040_4513300,0186_002.2,SB
425040_4513060,0186_002.4,SB
425040_4512800,0186_002.5,SB
425020_4512560,0186_002.7,SB
425280_4512560,0186_002.8,SB
425520_4512560,0186_003.0,SB
426000_4512560,0186_003.3,SB
426480_4512560,0186_003.6,SB
426960_4512540,0186_003.9,SB
427920_4512300,0186_004.6,SB
428060_4512300,0186_004.7,SB
428640_4512300,0186_005.0,SB
429440_4512160,0186_005.5,SB
429880_4511420,0186_006.0,SB
429900_4510840,0186_006.4,SB
430160_4510400,0186_006.7,SB
430340_4510120,0186_006.9,SB
430740_4509500,0186_007.4,SB
431180_4508640,0186_008.0,SB
443960_4451080,0189_000.0,SB
443920_4451780,0189_000.2,SB
443940_4452580,0189_000.6,SB
443960_4452760,0189_001.1,SB
443960_4453020,0189_001.2,SB
443960_4453460,0189_001.4,SB
443960_4453900,0189_001.6,SB
443980_4454200,0189_001.9,SB
443980_4454640,0189_002.1,SB
443980_4454940,0189_002.4,SB
443980_4455080,0189_002.6,SB
443980_4455500,0189_002.7,SB
443980_4455780,0189_002.9,SB
444000_4456360,0189_003.1,SB
444000_4457200,0189_003.4,SB
444020_4459360,0189_004.0,SB
444020_4460020,0189_005.3,SB
444160_4461000,0189_005.7,SB
444320_4462120,0189_006.3,SB
444320_4462720,0189_007.0,SB
447320_4464460,0189_007.4,SB
451300_4467480,0189_009.9,SB
452820_4468480,0189_013.1,SB
431500_4498900,0190_000.0,SB
431600_4498840,0190_000.1,SB
431880_4498660,0190_000.3,SB
432340_4498080,0190_000.8,SB
437120_4497260,0190_001.8,SB
446140_4499320,0190_004.7,SB
446140_4499320,0190_011.6,SB
450940_4495380,0190_015.7,SB
450940_4495380,0190_015.8,SB
450760_4494780,0190_016.1,SB
409000_4551620,0193_000.0,SB
410620_4551580,0193_001.0,SB
412240_4551560,0193_002.0,SB
413280_4551500,0193_002.7,SB
414740_4550740,0193_003.8,SB
415440_4550740,0193_004.2,SB
415700_4550740,0193_004.4,SB
415900_4550740,0193_004.5,SB
416940_4550720,0193_005.2,SB
418260_4550700,0193_006.0,SB
419400_4550680,0193_006.7,SB
420220_4550580,0193_007.2,SB
423620_4551100,0193_007.8,SB
421700_4473960,0194_000.0,SB
423060_4473920,0194_000.8,SB
425620_4473900,0194_001.9,SB
426240_4473940,0194_002.4,SB
426300_4474280,0194_002.8,SB
434060_4425340,0198_000.0,SB
434380_4425700,0198_000.1,SB
434540_4426000,0198_000.3,SB
435420_4426940,0198_000.5,SB
435780_4427740,0198_001.4,SB
436080_4428480,0198_001.9,SB
436380_4429360,0198_002.4,SB
436660_4430540,0198_002.9,SB
436900_4431120,0198_003.7,SB
437200_4431500,0198_004.1,SB
437400_4432440,0198_004.4,SB
437400_4432860,0198_005.0,SB
437540_4432960,0198_005.3,SB
437540_4432960,0198_005.4,SB
438940_4432940,0198_005.9,SB
441000_4433380,0198_006.3,SB
442580_4434300,0198_007.6,SB
442740_4434400,0198_008.7,SB
442980_4434700,0198_008.9,SB
443220_4435300,0198_009.1,SB
443460_4435860,0198_009.5,SB
443800_4436780,0198_009.9,SB
444060_4437600,0198_010.5,SB
444120_4438420,0198_011.0,SB
444140_4438840,0198_011.5,SB
444200_4439720,0198_011.81,SB
444200_4439720,0198_012.3,SB
444640_4439700,0198_012.6,SB
445100_4439700,0198_012.9,SB
445400_4439540,0198_013.1,SB
445820_4439220,0198_013.4,SB
446640_4438900,0198_014.0,SB
447440_4438620,0198_014.5,SB
447880_4438440,0198_014.8,SB
401120_4509220,0201_000.0,SB
401120_4509220,0201_002.8,SB
406240_4508060,0201_006.2,SB
408600_4508040,0201_007.2,SB
408600_4508040,0201_007.7,SB
413120_4508820,0201_008.7,SB
413120_4508820,0201_010.8,SB
418260_4508860,0201_012.8,SB
418260_4508860,0201_013.8,SB
419680_4508680,0201_014.7,SB
423640_4508600,0201_015.3,SB
422580_4508700,0201_016.7,SB
423020_4508680,0201_017.0,SB
423640_4508680,0201_017.3,SB
424180_4508660,0201_017.5,SB
424180_4508660,0201_017.6,SB
424500_4508660,0201_017.8,SB
424740_4508660,0201_018.0,SB
400120_4511140,0202_000.0,SB
399900_4511360,0202_001.5,SB
408620_4513940,0202_001.5,SB
421120_4557120,0203_000.0,SB
420380_4558740,0203_000.5,SB
420380_4559140,0203_001.6,SB
420420_4559880,0203_001.8,SB
420440_4561140,0203_002.3,SB
420480_4562500,0203_003.1,SB
420500_4562960,0203_003.9,SB
420520_4563420,0203_004.2,SB
420520_4563880,0203_004.5,SB
420540_4564360,0203_004.8,SB
420560_4564820,0203_005.1,SB
420780_4566040,0203_005.4,SB
417860_4560840,0204_000.0,SB
417880_4561180,0204_000.1,SB
417900_4562340,0204_000.4,SB
417900_4562560,0204_001.1,SB
417940_4563020,0204_001.2,SB
417940_4563500,0204_001.5,SB
417960_4563960,0204_001.8,SB
417980_4564420,0204_002.1,SB
417980_4564660,0204_002.4,SB
417980_4564880,0204_002.5,SB
418000_4565520,0204_002.7,SB
418040_4566340,0204_003.1,SB
418060_4567180,0204_003.6,SB
418080_4568000,0204_004.1,SB
418100_4568840,0204_004.6,SB
418120_4569340,0204_005.1,SB
406560_4490980,0209_000.4,SB
408240_4491180,0209_000.6,SB
409300_4491720,0209_001.7,SB
410140_4492220,0209_002.4,SB
411020_4492760,0209_003.0,SB
411720_4493180,0209_003.6,SB
412060_4493380,0209_004.2,SB
412400_4493520,0209_004.4,SB
412400_4493520,0209_004.6,SB
413320_4493520,0209_005.0,SB
413320_4493520,0209_005.2,SB
414140_4493500,0209_005.7,SB
414940_4493500,0209_006.2,SB
415940_4493480,0209_006.8,SB
416520_4493480,0209_007.2,SB
417280_4493460,0209_007.7,SB
418140_4493440,0209_008.2,SB
418940_4493440,0209_008.7,SB
419760_4493420,0209_009.2,SB
421360_4493420,0209_009.7,SB
421360_4493420,0209_010.2,SB
423480_4493420,0209_011.2,SB
423480_4493420,0209_011.5,SB
424180_4493420,0209_011.7,SB
424180_4493420,0209_011.9,SB
424600_4493420,0209_012.2,SB
425380_4493420,0209_012.5,SB
425380_4493420,0209_012.7,SB
426200_4493400,0209_013.1,SB
427100_4492620,0209_014.0,SB
427780_4492540,0209_014.5,SB
428580_4492540,0209_015.0,SB
429420_4492520,0209_015.5,SB
430260_4492360,0209_016.0,SB
431820_4492220,0209_017.1,SB
432420_4491680,0209_017.6,SB
433220_4496800,0210_000.0,SB
433000_4495700,0210_000.7,SB
432680_4494980,0210_001.2,SB
432840_4493480,0210_002.2,SB
444380_4492700,0210_003.9,SB
445440_4493340,0210_010.8,SB
446600_4493660,0210_011.6,SB
446600_4493660,0210_012.3,SB
430800_4507160,0215_000.0,SB
432140_4507040,0215_000.3,SB
432680_4506560,0215_000.7,SB
432800_4505740,0215_001.8,SB
432600_4504320,0215_002.7,SB
432160_4502940,0215_003.7,SB
431600_4498840,0215_006.3,SB
429460_4498360,0215_007.7,SB
424780_4498280,0215_009.2,SB
423500_4498760,0215_010.6,SB
420620_4499760,0215_011.5,SB
419500_4502300,0215_013.5,SB
419560_4505520,0215_015.5,SB
419680_4508680,0215_017.5,SB
419860_4510380,0215_019.5,SB
419780_4513160,0215_020.6,SB
419940_4515300,0215_022.3,SB
419960_4518440,0215_023.7,SB
420140_4520060,0215_025.7,SB
421080_4520740,0215_026.7,SB
422820_4520740,0215_027.4,SB
424080_4538180,0225_000.1,SB
424580_4538180,0225_000.3,SB
424580_4538180,0225_000.6,SB
424960_4536980,0227_000.0,SB
424960_4536980,0227_000.5,SB
417960_4547420,0232_000.0,SB
418140_4547560,0232_000.1,SB
418220_4548160,0232_000.3,SB
418240_4549120,0232_000.9,SB
418260_4550700,0232_001.3,SB
418280_4550980,0232_002.3,SB
418800_4568800,0235_000.0,SB
418820_4569740,0235_000.5,SB
418820_4569980,0235_001.1,SB
418860_4571300,0235_001.2,SB
418880_4571920,0235_002.0,SB
418880_4572120,0235_002.4,SB
418900_4572960,0235_002.6,SB
418900_4573160,0235_003.1,SB
437820_4464240,0241_000.0,SB
437820_4464240,0241_000.3,SB
439240_4464240,0241_000.7,SB
439860_4464240,0241_001.2,SB
438860_4458560,0265_000.0,SB
438860_4458560,0265_000.4,SB
439340_4458520,0265_000.7,SB
440080_4458360,0265_001.2,SB
440900_4458360,0265_001.7,SB
441800_4458320,0265_002.3,SB
442520_4458280,0265_002.7,SB
443260_4457160,0265_003.6,SB
443720_4456600,0265_004.1,SB
419020_4502300,0266_000.0,SB
419500_4502300,0266_000.1,SB
419840_4502300,0266_000.3,SB
422020_4502760,0266_000.8,SB
422760_4503000,0266_001.7,SB
423480_4503020,0266_002.2,SB
423480_4503020,0266_002.6,SB
423820_4503020,0266_002.8,SB
424040_4503020,0266_003.0,SB
424680_4503000,0266_003.4,SB
424920_4502980,0266_003.5,SB
425880_4502980,0266_004.1,SB
426360_4502980,0266_004.4,SB
426840_4502960,0266_004.7,SB
427320_4502960,0266_005.0,SB
427820_4502960,0266_005.3,SB
428880_4502940,0266_006.0,SB
429880_4502920,0266_006.6,SB
431120_4503040,0266_006.9,SB
431120_4503040,0266_007.4,SB
432160_4502940,0266_008.1,SB
422640_4515000,0268_000.0,SB
423160_4515000,0268_000.2,SB
423840_4515000,0268_000.6,SB
423820_4512100,0269_000.0,SB
423820_4512100,0269_000.2,SB
424060_4512100,0269_000.3,SB
424300_4512100,0269_000.5,SB
424540_4512080,0269_000.6,SB
424780_4512080,0269_000.8,SB
424780_4512320,0269_000.9,SB
424540_4512340,0269_001.0,SB
424300_4512340,0269_001.2,SB
424060_4512340,0269_001.3,SB
423820_4512340,0269_001.5,SB
423820_4512340,0269_001.7,SB
424540_4511600,0270_000.0,SB
424540_4511840,0270_000.2,SB
424540_4512080,0270_000.3,SB
424540_4512340,0270_000.5,SB
424540_4512580,0270_000.6,SB
422140_4541680,0273_000.0,SB
421100_4542900,0273_001.1,SB
421120_4543400,0273_002.1,SB
420260_4543420,0273_002.4,SB
419020_4543460,0273_003.0,SB
428680_4512420,0282_000.0,SB
428060_4512540,0282_000.1,SB
429460_4512720,0282_000.5,SB
429460_4512720,0282_001.0,SB
429420_4513300,0282_001.4,SB
429060_4513900,0282_001.8,SB
429060_4513900,0282_002.2,SB
428860_4513720,0282_002.4,SB
424200_4482440,0287_000.0,SB
424440_4483160,0287_000.4,SB
424340_4483720,0287_000.9,SB
445500_4453900,0294_000.0,SB
412040_4586140,0315_000.0,SB
412920_4586180,0315_000.9,SB
412920_4586180,0315_001.4,SB
411540_4595900,1082_008.5,SB
412820_4595980,1082_012.5,SB
412820_4595980,1082_013.3,SB
414580_4595940,1082_014.4,SB
412140_4578340,1084_000.0,SB
412140_4578340,1084_001.0,SB
412780_4586880,1085_000.0,SB
412760_4588640,1085_000.4,SB
412760_4589960,1085_001.5,SB
413160_4591660,1085_002.3,SB
413580_4592680,1085_003.4,SB
413600_4593280,1085_004.1,SB
412820_4594280,1085_004.5,SB
412820_4595980,1085_005.4,SB
414540_4594340,1086_000.0,SB
414560_4595080,1086_000.7,SB
414580_4595940,1086_001.2,SB
414580_4596200,1086_001.7,SB
414620_4597320,1086_001.9,SB
414680_4598060,1086_002.6,SB
414700_4598760,1086_003.0,SB
414700_4598760,1086_003.4,SB
414540_4594340,1088_000.0,SB
415200_4594320,1088_000.4,SB
415460_4594300,1088_000.6,SB
416020_4595420,1090_000.0,SB
416040_4596160,1090_000.7,SB
416040_4596680,1090_001.2,SB
416060_4597280,1090_001.5,SB
415480_4595420,1092_000.0,SB
415500_4596180,1092_000.7,SB
415540_4597300,1092_001.2,SB
414580_4596200,1094_000.0,SB
415240_4596200,1094_000.4,SB
415500_4596180,1094_000.6,SB
416920_4596280,1094_000.9,SB
416780_4596680,1094_001.5,SB
416040_4596680,1096_000.0,SB
415280_4597900,1096_000.4,SB
412760_4597280,1098_000.0,SB
412180_4598440,1098_000.8,SB
414620_4597320,1100_000.0,SB
414620_4597320,1100_001.1,SB
415280_4597300,1100_001.6,SB
415540_4597300,1100_001.7,SB
421360_4595500,1102_000.0,SB
421580_4596500,1102_001.1,SB
409640_4602900,1112_000.0,SB
409580_4606480,1112_002.2,SB
504320_4408300,1328_000.0,SB
423160_4521120,1380_000.0,SB
423660_4521600,1380_000.1,SB
424400_4522420,1380_000.5,SB
424760_4523120,1380_001.2,SB
425340_4523760,1380_001.7,SB
423140_4521600,1384_000.0,SB
423140_4522320,1384_000.2,SB
423160_4523800,1384_000.6,SB
423180_4525240,1384_001.6,SB
423180_4526300,1384_002.5,SB
423200_4527400,1384_003.1,SB
