TAZID,CO_TAZID,DevAcres,HH,Job,JobByAuto,HHByAuto,JobByAuto_wtByHH,HHByAuto_wtByJob,CompJobHHByAuto,JobByTran,HHByTran,JobByTran_wtByHH,HHByTran_wtByJob,CompJobHHByTran,JobByAuto_FF,HHByAuto_FF,JobByAuto_wtByHH_FF,HHByAuto_wtByJob_FF,CompJobHHByAuto_FF,JobByAuto_SL,HHByAuto_SL,JobByAuto_wtByHH_SL,HHByAuto_wtByJob_SL,CompJobHHByAuto_SL
      2164,    351259,229.510393,      81.3,     133.5,    280807,    194649,  22829601,  25985648,    238131,         0,         0,         0,         0,         0,    584860,    359604,  47549140,  48007079,    473284,    855697,    514474,  69568156,  68682248,    686680
      2165,    351260,235.087913,     122.7,     259.5,    282490,    196161,  34661500,  50903833,    234290,         0,         0,         0,         0,         0,    582021,    358190,  71413971,  92950247,    457050,    861885,    516749, 105753288, 134096470,    669187
      2166,    351261,244.684807,     263.5,     155.8,    289801,    197290,  76362438,  30737842,    265644,         0,         0,         0,         0,         0,    597665,    361279, 157484600,  56287344,    535938,    860338,    514788, 226698975,  80203995,    770106
      2167,    351262,341.798135,     635.8,    1491.8,    294443,    200025, 187206861, 298396605,    239326,         0,         0,         0,         0,         0,    607882,    367103, 386491128, 547643602,    467325,    870212,    519432, 553280955, 774888480,    665442
      2168,    351263, 88.535746,      22.0,       9.3,    264361,    177718,   5815943,   1652779,    246885,         0,         0,         0,         0,         0,    521046,    315102,  11463017,   2930447,    479506,    797203,    478406,  17538459,   4449176,    732900
      2169,    351264,233.939279,     237.3,         0,    230051,    156365,  54591221,         0,    230051,         0,         0,         0,         0,         0,    493909,    298688, 117204540,         0,    493909,    757005,    456891, 179637274,         0,    757005
      2170,    351265,145.190598,         0,     471.2,    254969,    167977,         0,  79150561,    167977,         0,         0,         0,         0,         0,    568887,    334041,         0, 157399925,    334041,    796551,    478838,         0, 225628437,    478838
      2171,    351266,214.509234,     161.2,         0,    252356,    178643,  40679757,         0,    252356,         0,         0,         0,         0,         0,    526037,    329635,  84797135,         0,    526037,    784520,    479707, 126464678,         0,    784520
      2172,    351267,240.488730,     180.5,         0,    263891,    185076,  47632285,         0,    263891,         0,         0,         0,         0,         0,    547153,    340216,  98761047,         0,    547153,    805576,    490489, 145406427,         0,    805576
      2173,    351268,239.429155,     180.8,         0,    268858,    187997,  48609572,         0,    268858,         0,         0,         0,         0,         0,    549817,    341756,  99406830,         0,    549817,    812223,    492490, 146849997,         0,    812223
      2174,    351269,154.471377,     101.0,      14.3,    275471,    190381,  27822568,   2722452,    268832,         0,         0,         0,         0,         0,    571028,    350979,  57673784,   5018998,    553859,    813857,    492074,  82199511,   7036662,    788750
      2175,    351270,218.919606,     111.2,      31.3,    270825,    185993,  30115759,   5821591,    258608,         0,         0,         0,         0,         0,    560096,    342377,  62282727,  10716404,    528742,    798804,    484076,  88826954,  15151593,    753479
      2176,    351271,187.215908,     142.5,         0,    258847,    175950,  36885723,         0,    258847,         0,         0,         0,         0,         0,    558081,    337495,  79526485,         0,    558081,    787978,    478958, 112286883,         0,    787978
      2177,    351272, 72.811722,     436.8,     233.0,    247957,    167858, 108307559,  39110836,    228592,         0,         0,         0,         0,         0,    563656,    337275, 246204777,  78584966,    508927,    806860,    491640, 352436331, 114552072,    730654
      2178,    351273,221.218830,     812.3,    2293.7,    249710,    165206, 202839807, 378932558,    196646,         0,         0,         0,         0,         0,    555401,    327219, 451151903, 750541543,    412115,    773543,    467851, 628349151,1073108980,    581585
      2179,    351274,100.758869,     160.0,     530.5,    291260,    184821,  46601576,  98047384,    220517,         0,         0,         0,         0,         0,    609593,    354327,  97534934, 187970390,    439935,    809433,    490096, 129509316, 259995758,    597192
      2180,    351275,290.738590,     179.3,         0,    264561,    185839,  47435722,         0,    264561,         0,         0,         0,         0,         0,    536364,    336336,  96170026,         0,    536364,    787227,    482183, 141149795,         0,    787227
      2181,    351276,432.260094,     328.8,     147.3,    248834,    172779,  81816779,  25450366,    232771,         0,         0,         0,         0,         0,    526753,    328474, 173196303,  48384199,    484873,    783447,    481532, 257597257,  70929623,    719678
      2182,    351277,299.394332,    1598.8,       4.7,    234318,    161141, 374627520,    757362,    234190,         0,         0,         0,         0,         0,    533205,    324860, 852488765,   1526843,    532840,    767655,    472764,1227326827,   2221988,    767138
      2183,    351278,146.158438,    1095.8,     264.3,    248357,    167091, 272149884,  44162225,    238118,         0,         0,         0,         0,         0,    581100,    346608, 636769085,  91608482,    551554,    800489,    489353, 877175367, 129336116,    761286
      2184,    351279,171.150615,     444.0,     171.8,    229079,    152927, 101711167,  26272921,    214775,         0,         0,         0,         0,         0,    542494,    322130, 240867273,  55341954,    501102,    756776,    464039, 336008503,  79721899,    701790
      2185,    351280,625.576452,     885.0,      31.7,    212285,    146012, 187872322,   4628577,    210896,         0,         0,         0,         0,         0,    491093,    298952, 434617542,   9476788,    487066,    717695,    447173, 635159665,  14175396,    712024
      2186,    351281,700.112356,     707.7,     459.2,    212862,    150394, 150642509,  69060770,    195405,         0,         0,         0,         0,         0,    474202,    300712, 335593082, 138086878,    425720,    704366,    441928, 498480029, 202933535,    631027
      2187,    351282,264.801841,      29.4,         0,    188211,     99222,   5533391,         0,    188211,         0,         0,         0,         0,         0,    260130,    131931,   7647816,         0,    260130,    592686,    322867,  17424970,         0,    592686
      2188,    351283,1081.46556,     430.3,         0,    219558,    114750,  94475824,         0,    219558,         0,         0,         0,         0,         0,    296198,    147927, 127453785,         0,    296198,    585211,    319554, 251816131,         0,    585211
      2189,    351284,313.532816,     193.6,      10.0,    269650,    140188,  52204196,   1401883,    265773,         0,         0,         0,         0,         0,    363493,    180433,  70372183,   1804327,    358010,    704521,    377445, 136395308,   3774449,    694726
      2190,    351285,191.260845,       7.0,      55.0,    289362,    163960,   2025532,   9017776,    185974,         0,         0,         0,         0,         0,    426953,    224764,   2988669,  12362040,    260259,    768385,    412907,   5378697,  22709905,    475312
      2191,    351286,271.823323,         0,         0,    184276,    104680,         0,         0,         0,         0,         0,         0,         0,         0,    268166,    142186,         0,         0,         0,    566895,    309613,         0,         0,         0
      2192,    351287,663.090233,      68.0,      51.0,    136361,     81719,   9272554,   4167684,    119448,         0,         0,         0,         0,         0,    194812,    109113,  13247197,   5564755,    168286,    502441,    278495,  34166009,  14203266,    433124
      2193,    351288,284.011601,      14.3,         0,    226469,    135970,   3238508,         0,    226469,         0,         0,         0,         0,         0,    327915,    183453,   4689180,         0,    327915,    709717,    391769,  10148953,         0,    709717
      2194,    351289,361.760191,      22.3,     108.8,    115889,     69346,   2584320,   7544844,     81231,         0,         0,         0,         0,         0,    164718,     92310,   3673221,  10043379,    110800,    438919,    247156,   9787899,  26890555,    296123
      2195,    351290,546.862948,      79.8,      66.5,    105647,     63140,   8430639,   4198840,     91514,         0,         0,         0,         0,         0,    149687,     83910,  11945003,   5580033,    127817,    423697,    240890,  33811042,  16019154,    362916
      2196,    351291,261.535024,     197.1,     199.8,    153670,     94487,  30288410,  18878454,    131341,         0,         0,         0,         0,         0,    221993,    128294,  43754880,  25633102,    186641,    494034,    279576,  97374036,  55859268,    413120
      2197,    351292,240.917394,      31.6,     692.0,    170036,    104628,   5373126,  72402269,    109270,         0,         0,         0,         0,         0,    246448,    142371,   7787763,  98520777,    149758,    528150,    300278,  16689547, 207792347,    316452
      2198,    351293,512.668797,         0,         0,    209706,    128985,         0,         0,         0,         0,         0,         0,         0,         0,    305547,    176307,         0,         0,         0,    603480,    344629,         0,         0,         0
      2199,    351294, 80.407695,      19.3,      95.6,    261168,    160133,   5040542,  15308722,    185642,         0,         0,         0,         0,         0,    382474,    220042,   7381746,  21035968,    261053,    676785,    386621,  13061943,  36961008,    459882
      2200,    351295,2708.70076,         0,         0,    294666,    145041,         0,         0,         0,         0,         0,         0,         0,         0,    383564,    183329,         0,         0,         0,    451323,    251710,         0,         0,         0
      2201,    351296,3490.22576,         0,         0,     84107,     45262,         0,         0,         0,         0,         0,         0,         0,         0,    141471,     74110,         0,         0,         0,    460279,    244387,         0,         0,         0
      2202,    351297,2892.16866,       0.8,       5.0,    176338,     86170,    141070,    430851,    105210,         0,         0,         0,         0,         0,    231564,    110410,    185251,    552052,    135993,    676317,    333312,    541054,   1666562,    405742
      2203,    351298,1369.79916,         0,         0,    238592,    126536,         0,         0,         0,         0,         0,         0,         0,         0,    353268,    180564,         0,         0,         0,    818776,    436978,         0,         0,         0
      2204,    351299,2109.94715,         0,         0,    170466,     92452,         0,         0,         0,         0,         0,         0,         0,         0,    323846,    168081,         0,         0,         0,    673037,    358715,         0,         0,         0
      2205,    351300,347.651275,         0,         0,    271938,    148580,         0,         0,         0,         0,         0,         0,         0,         0,    465325,    239469,         0,         0,         0,    953956,    493365,         0,         0,         0
      2206,    351301,3223.60580,       4.0,      15.0,    170759,     93695,    683034,   1405421,    117469,         0,         0,         0,         0,         0,    337295,    174845,   1349179,   2622668,    224962,    696888,    377998,   2787552,   5669966,    476377
      2207,    351302,416.346957,      30.4,         0,    261578,    142993,   7951958,         0,    261578,         0,         0,         0,         0,         0,    448223,    230882,  13625973,         0,    448223,    867715,    460230,  26378525,         0,    867715
      2208,    351303,202.904244,         0,         0,    266712,    151235,         0,         0,         0,         0,         0,         0,         0,         0,    392605,    207034,         0,         0,         0,    747049,    396383,         0,         0,         0
      2209,    351304,185.921153,         0,         0,    171031,     97158,         0,         0,         0,         0,         0,         0,         0,         0,    248370,    131745,         0,         0,         0,    508413,    278571,         0,         0,         0
      2210,    351305,2176.59484,         0,         0,    140128,     81334,         0,         0,         0,         0,         0,         0,         0,         0,    197876,    106894,         0,         0,         0,    460614,    257833,         0,         0,         0
      2211,    351306,897.164801,         0,         0,    178645,    106675,         0,         0,         0,         0,         0,         0,         0,         0,    250559,    140253,         0,         0,         0,    675168,    371294,         0,         0,         0
      2212,    351307,1088.87000,         0,         0,    201308,    121656,         0,         0,         0,         0,         0,         0,         0,         0,    279752,    158414,         0,         0,         0,    609389,    342093,         0,         0,         0
      2213,    351308,1842.45385,         0,         0,    135488,     82485,         0,         0,         0,         0,         0,         0,         0,         0,    185923,    107031,         0,         0,         0,    426851,    241971,         0,         0,         0
      2214,    351309,288.682210,         0,         0,     90037,     53680,         0,         0,         0,         0,         0,         0,         0,         0,    126830,     71123,         0,         0,         0,    405699,    230176,         0,         0,         0
      2215,    351310,724.256414,         0,         0,    126589,     77643,         0,         0,         0,         0,         0,         0,         0,         0,    181723,    104975,         0,         0,         0,    481068,    274409,         0,         0,         0
      2216,    351311,2458.84028,         0,         0,    159208,     97993,         0,         0,         0,         0,         0,         0,         0,         0,    230344,    133166,         0,         0,         0,    591588,    346684,         0,         0,         0
      2217,    490001,5785.74315,         0,         0,      9839,     10678,         0,         0,         0,         0,         0,         0,         0,         0,     70823,     50161,         0,         0,         0,    259269,    177549,         0,         0,         0
      2218,    490002,902.231004,         0,         0,     22777,     21088,         0,         0,         0,         0,         0,         0,         0,         0,    130898,     91106,         0,         0,         0,    296210,    200243,         0,         0,         0
      2219,    490003,2752.07733,       1.0,         0,     18180,     15719,     18180,         0,     18180,         0,         0,         0,         0,         0,    116674,     77697,    116674,         0,    116674,    300645,    200404,    300645,         0,    300645
      2220,    490004,918.691386,       6.0,       4.0,     21934,     18984,    131601,     75936,     21093,         0,         0,         0,         0,         0,    139502,     93377,    837014,    373507,    126360,    317251,    211933,   1903504,    847731,    287242
      2221,    490005,614.027608,       8.0,         0,     20454,     17690,    163635,         0,     20454,         0,         0,         0,         0,         0,    130286,     87039,   1042292,         0,    130286,    339240,    227924,   2713919,         0,    339240
      2222,    490006,1117.15562,     127.0,     653.0,     23510,     20378,   2985793,  13306558,     21147,         0,         0,         0,         0,         0,    149744,    100413,  19017539,  65569515,    112524,    330805,    220022,  42012209, 143674512,    247220
      2223,    490007,207.068396,      26.0,      26.0,     21768,     18839,    565967,    489813,     20672,         0,         0,         0,         0,         0,    138454,     92653,   3599802,   2408980,    121320,    340062,    227563,   8841621,   5916650,    297976
      2224,    490008,217.053975,       5.0,         0,     20848,     18034,    104241,         0,     20848,         0,         0,         0,         0,         0,    132708,     88701,    663541,         0,    132708,    348740,    233994,   1743702,         0,    348740
      2225,    490009,163.931367,         0,         0,     19623,     16968,         0,         0,         0,         0,         0,         0,         0,         0,    125249,     83586,         0,         0,         0,    353113,    237557,         0,         0,         0
      2226,    490010,295.088979,         0,         0,     17924,     15498,         0,         0,         0,         0,         0,         0,         0,         0,    115168,     76666,         0,         0,         0,    357023,    240999,         0,         0,         0
      2227,    490011,201.570922,       3.0,     226.0,     23965,     20786,     71896,   4697648,     20855,         0,         0,         0,         0,         0,    152832,    102534,    458495,  23172728,    103627,    346514,    231233,   1039542,  52258641,    233738
      2228,    490012,162.138026,       4.0,         0,     21504,     18620,     86014,         0,     21504,         0,         0,         0,         0,         0,    136897,     91590,    547586,         0,    136897,    347160,    232772,   1388642,         0,    347160
      2229,    490013,165.625607,         0,         0,     20746,     17962,         0,         0,         0,         0,         0,         0,         0,         0,    132220,     88376,         0,         0,         0,    356866,    239806,         0,         0,         0
      2230,    490014,251.757537,       4.0,         0,     22672,     20902,     90690,         0,     22672,         0,         0,         0,         0,         0,    127184,     88762,    508735,         0,    127184,    288861,    194961,   1155443,         0,    288861
      2231,    490015,169.379773,       5.0,         0,     20445,     17730,    102224,         0,     20445,         0,         0,         0,         0,         0,    130636,     87311,    653181,         0,    130636,    354455,    238279,   1772274,         0,    354455
      2232,    490016,1237.88759,         0,         0,     27524,     23859,         0,         0,         0,         0,         0,         0,         0,         0,    187868,    126016,         0,         0,         0,    369083,    242521,         0,         0,         0
      2233,    490017,168.752066,         0,         0,     27784,     24054,         0,         0,         0,         0,         0,         0,         0,         0,    187067,    125529,         0,         0,         0,    391045,    258400,         0,         0,         0
      2234,    490018,163.078875,         0,         0,     26279,     22701,         0,         0,         0,         0,         0,         0,         0,         0,    165299,    111086,         0,         0,         0,    392303,    260301,         0,         0,         0
      2235,    490019,151.343941,         0,         0,     26262,     22686,         0,         0,         0,         0,         0,         0,         0,         0,    165180,    111006,         0,         0,         0,    402272,    267396,         0,         0,         0
      2236,    490020,167.677438,         0,     108.0,     25785,     22322,         0,   2410776,     22322,         0,         0,         0,         0,         0,    157455,    106074,         0,  11455971,    106074,    405887,    270374,         0,  29200412,    270374
      2237,    490021,180.853885,       1.0,         0,     28060,     24454,     28060,         0,     28060,         0,         0,         0,         0,         0,    195273,    131007,    195273,         0,    195273,    399761,    263723,    399761,         0,    399761
      2238,    490022,161.121540,         0,         0,     26497,     23037,         0,         0,         0,         0,         0,         0,         0,         0,    183354,    122858,         0,         0,         0,    403530,    267146,         0,         0,         0
      2239,    490023,166.763573,         0,         0,     22958,     20048,         0,         0,         0,         0,         0,         0,         0,         0,    161519,    107844,         0,         0,         0,    394048,    262429,         0,         0,         0
      2240,    490024,154.095885,         0,         0,     21965,     19164,         0,         0,         0,         0,         0,         0,         0,         0,    154672,    103146,         0,         0,         0,    399430,    266689,         0,         0,         0
      2241,    490025,242.187556,      88.0,      82.0,     28646,     25205,   2520805,   2066844,     27415,         0,         0,         0,         0,         0,    203648,    136676,  17921037,  11207434,    179691,    396317,    260284,  34875862,  21343274,    347655
      2242,    490026,209.860247,      11.0,      32.0,     27751,     24381,    305266,    780204,     25612,         0,         0,         0,         0,         0,    196610,    131868,   2162714,   4219775,    155507,    404969,    266848,   4454656,   8539132,    317279
      2243,    490027,191.432199,       1.0,         0,     26065,     22849,     26065,         0,     26065,         0,         0,         0,         0,         0,    183844,    123141,    183844,         0,    183844,    408532,    270154,    408532,         0,    408532
      2244,    490028,191.353792,         0,         0,     24606,     21525,         0,         0,         0,         0,         0,         0,         0,         0,    173154,    115817,         0,         0,         0,    412566,    273688,         0,         0,         0
      2245,    490029,196.517481,         0,         0,     22826,     19949,         0,         0,         0,         0,         0,         0,         0,         0,    160716,    107308,         0,         0,         0,    419807,    279340,         0,         0,         0
      2246,    490030,1032.50547,      44.0,       9.0,     28862,     25612,   1269917,    230512,     28508,         0,         0,         0,         0,         0,    208285,    139909,   9164555,   1259179,    200836,    416912,    272719,  18344112,   2454470,    401203
      2247,    490031,168.285814,       5.0,         0,     28832,     25442,    144160,         0,     28832,         0,         0,         0,         0,         0,    206089,    138359,   1030443,         0,    206089,    421247,    276701,   2106236,         0,    421247
      2248,    490032,264.450380,       1.0,         0,     25673,     22495,     25673,         0,     25673,         0,         0,         0,         0,         0,    180944,    121159,    180944,         0,    180944,    421534,    278119,    421534,         0,    421534
      2249,    490033,159.614675,         0,         0,     24725,     21632,         0,         0,         0,         0,         0,         0,         0,         0,    174018,    116407,         0,         0,         0,    424468,    280939,         0,         0,         0
      2250,    490034,221.045806,         0,         0,     22966,     20073,         0,         0,         0,         0,         0,         0,         0,         0,    161693,    107974,         0,         0,         0,    433216,    287626,         0,         0,         0
      2251,    490035,128.393258,       1.0,         0,     31016,     28026,     31016,         0,     31016,         0,         0,         0,         0,         0,    232347,    156387,    232347,         0,    232347,    450564,    294409,    450564,         0,    450564
      2252,    490036,198.918728,         0,         0,     30157,     27215,         0,         0,         0,         0,         0,         0,         0,         0,    225134,    151483,         0,         0,         0,    448667,    294169,         0,         0,         0
      2253,    490037,268.709602,         0,         0,     28260,     25435,         0,         0,         0,         0,         0,         0,         0,         0,    209641,    140926,         0,         0,         0,    452781,    297984,         0,         0,         0
      2254,    490038,1725.14988,         0,         0,     24957,     22478,         0,         0,         0,         0,         0,         0,         0,         0,    185952,    124722,         0,         0,         0,    414596,    269134,         0,         0,         0
      2255,    490039,632.867795,       6.0,         0,     28898,     26148,    173386,         0,     28898,         0,         0,         0,         0,         0,    216804,    145808,   1300823,         0,    216804,    448464,    292355,   2690784,         0,    448464
      2256,    490040,328.194099,         0,         0,     31621,     28845,         0,         0,         0,         0,         0,         0,         0,         0,    242201,    163018,         0,         0,         0,    471575,    308213,         0,         0,         0
      2257,    490041,287.424814,         0,         0,     31121,     28340,         0,         0,         0,         0,         0,         0,         0,         0,    237158,    159621,         0,         0,         0,    472691,    308033,         0,         0,         0
      2258,    490042,166.003134,         0,         0,     32163,     29408,         0,         0,         0,         0,         0,         0,         0,         0,    247950,    166904,         0,         0,         0,    488545,    318111,         0,         0,         0
      2259,    490043,507.673511,         0,         0,     24310,     22427,         0,         0,         0,         0,         0,         0,         0,         0,    178009,    119107,         0,         0,         0,    404637,    263342,         0,         0,         0
      2260,    490044,166.875498,         0,         0,     29607,     26982,         0,         0,         0,         0,         0,         0,         0,         0,    226079,    152079,         0,         0,         0,    477350,    310270,         0,         0,         0
      2261,    490045,166.631875,         0,         0,     30925,     28273,         0,         0,         0,         0,         0,         0,         0,         0,    238189,    160275,         0,         0,         0,    492450,    320086,         0,         0,         0
      2262,    490046,165.661791,         0,         0,     26906,     24895,         0,         0,         0,         0,         0,         0,         0,         0,    197251,    132269,         0,         0,         0,    435029,    282625,         0,         0,         0
      2263,    490047,166.924631,         0,         0,     28722,     26628,         0,         0,         0,         0,         0,         0,         0,         0,    211180,    141774,         0,         0,         0,    454220,    295094,         0,         0,         0
      2264,    490048,729.887144,         0,      27.0,     23662,     21817,         0,    589046,     21817,         0,         0,         0,         0,         0,    173331,    115896,         0,   3129198,    115896,    419957,    271483,         0,   7330034,    271483
      2265,    490049,163.733950,         0,         0,     26910,     24898,         0,         0,         0,         0,         0,         0,         0,         0,    197282,    132289,         0,         0,         0,    446478,    289076,         0,         0,         0
      2266,    490050,166.048295,         0,         0,     28735,     26641,         0,         0,         0,         0,         0,         0,         0,         0,    211282,    141846,         0,         0,         0,    466227,    301821,         0,         0,         0
      2267,    490051,165.331987,         0,         0,     23982,     22117,         0,         0,         0,         0,         0,         0,         0,         0,    175636,    117478,         0,         0,         0,    446909,    289376,         0,         0,         0
      2268,    490052,162.876125,         0,         0,     26936,     24925,         0,         0,         0,         0,         0,         0,         0,         0,    197488,    132431,         0,         0,         0,    471156,    304520,         0,         0,         0
      2269,    490053,785.177001,         0,         0,     24797,     22890,         0,         0,         0,         0,         0,         0,         0,         0,    181574,    121548,         0,         0,         0,    478702,    308737,         0,         0,         0
      2270,    490054,899.466285,         0,         0,     21352,     19632,         0,         0,         0,         0,         0,         0,         0,         0,    156883,    104619,         0,         0,         0,    428071,    275585,         0,         0,         0
      2271,    490055,1007.93257,     676.0,         0,     24682,     21468,  16685192,         0,     24682,         0,         0,         0,         0,         0,    157899,    106054, 106739525,         0,    157899,    335204,    221306, 226598050,         0,    335204
      2272,    490056,255.332093,     158.0,         0,     25407,     22061,   4014376,         0,     25407,         0,         0,         0,         0,         0,    162776,    109364,  25718586,         0,    162776,    356118,    236235,  56266585,         0,    356118
      2273,    490057,247.624289,     242.0,         0,     27032,     23409,   6541724,         0,     27032,         0,         0,         0,         0,         0,    179897,    120727,  43534967,         0,    179897,    367386,    242915,  88907369,         0,    367386
      2274,    490058,185.300923,     104.0,     998.0,     27529,     23865,   2862980,  23817533,     24409,         0,         0,         0,         0,         0,    180868,    121519,  18810250, 121276049,    130330,    381041,    252323,  39628291, 251818106,    271433
      2275,    490059,243.290540,     413.0,       4.0,     26952,     23442,  11131027,     93766,     26931,         0,         0,         0,         0,         0,    168364,    113493,  69534400,    453970,    168048,    377217,    250181, 155790615,   1000723,    376486
      2276,    490060,371.067392,     484.0,       2.0,     26432,     23041,  12792886,     46081,     26423,         0,         0,         0,         0,         0,    164739,    111104,  79733887,    222209,    164607,    362940,    240910, 175662738,    481819,    362639
      2277,    490061,253.638751,     193.0,      79.0,     24857,     21579,   4797481,   1704712,     24213,         0,         0,         0,         0,         0,    158930,    106732,  30673516,   8431808,    148670,    355781,    237030,  68665695,  18725381,    332438
      2278,    490062,165.180511,     147.0,         0,     22778,     19766,   3348322,         0,     22778,         0,         0,         0,         0,         0,    145172,     97301,  21340277,         0,    145172,    353928,    236874,  52027470,         0,    353928
      2279,    490063,186.917526,     820.0,       3.0,     26430,     23388,  21672493,     70164,     26423,         0,         0,         0,         0,         0,    154425,    105339, 126628435,    316018,    154318,    366903,    242042, 300860746,    726125,    366631
      2280,    490064,166.924186,     222.0,         0,     26412,     23724,   5863570,         0,     26412,         0,         0,         0,         0,         0,    148559,    102588,  32980064,         0,    148559,    371169,    245472,  82399595,         0,    371169
      2281,    490065,203.506524,     171.0,         0,     25936,     23800,   4435032,         0,     25936,         0,         0,         0,         0,         0,    141244,     98820,  24152747,         0,    141244,    369990,    245098,  63268261,         0,    369990
      2282,    490066,150.102275,     127.0,         0,     22653,     20891,   2876936,         0,     22653,         0,         0,         0,         0,         0,    127076,     88691,  16138695,         0,    127076,    291090,    196382,  36968411,         0,    291090
      2283,    490067,126.877118,     177.0,         0,     26020,     23958,   4605466,         0,     26020,         0,         0,         0,         0,         0,    142707,     99899,  25259086,         0,    142707,    323096,    217873,  57187974,         0,    323096
      2284,    490068, 78.614042,      62.0,     543.0,     28929,     26554,   1793571,  14418645,     26935,         0,         0,         0,         0,         0,    153830,    107690,   9537454,  58475452,    115090,    340622,    229064,  21118581, 124381633,    246957
      2285,    490069,166.528076,      67.0,    1245.0,     28292,     25817,   1895579,  32141819,     26021,         0,         0,         0,         0,         0,    147912,    103442,   9910115, 128785633,    107115,    328684,    220947,  22021812, 275079207,    229846
      2286,    490070,215.842324,    1523.0,    1025.0,     26737,     23933,  40719771,  24530886,     25932,         0,         0,         0,         0,         0,    151806,    104510, 231199792, 107123218,    138238,    380754,    251639, 579889025, 257930442,    343715
      2287,    490071,187.941614,     159.0,    1397.0,     26627,     23171,   4233625,  32369299,     23723,         0,         0,         0,         0,         0,    161455,    109047,  25671400, 152338537,    117430,    380884,    253417,  60560582, 354024224,    273807
      2288,    490072,207.754796,         0,    1031.0,     26052,     22645,         0,  23347237,     22645,         0,         0,         0,         0,         0,    156781,    105869,         0, 109150599,    105869,    392102,    261444,         0, 269548711,    261444
      2289,    490073,158.634750,         0,     492.0,     25592,     23471,         0,  11547749,     23471,         0,         0,         0,         0,         0,    145857,    101617,         0,  49995383,    101617,    338488,    227540,         0, 111949438,    227540
      2290,    490074, 73.501387,         0,     281.0,     28043,     26122,         0,   7340352,     26122,         0,         0,         0,         0,         0,    158024,    110038,         0,  30920779,    110038,    360941,    241427,         0,  67841037,    241427
      2291,    490075,1893.79967,         0,         0,     10975,     11886,         0,         0,         0,         0,         0,         0,         0,         0,     76003,     52882,         0,         0,         0,    218965,    148140,         0,         0,         0
      2292,    490076,891.267647,      16.0,         0,     13335,     14364,    213364,         0,     13335,         0,         0,         0,         0,         0,     89295,     62462,   1428716,         0,     89295,    262533,    179101,   4200533,         0,    262533
      2293,    490077,296.412013,         0,     239.0,     24760,     23036,         0,   5505575,     23036,         0,         0,         0,         0,         0,    142442,     99423,         0,  23762204,     99423,    331502,    223973,         0,  53529545,    223973
      2294,    490078,525.348345,         0,         0,     24741,     23022,         0,         0,         0,         0,         0,         0,         0,         0,    142353,     99363,         0,         0,         0,    319779,    216008,         0,         0,         0
      2295,    490079,606.740511,       9.0,         0,     22887,     21196,    205987,         0,     22887,         0,         0,         0,         0,         0,    131523,     91557,   1183709,         0,    131523,    301945,    204259,   2717507,         0,    301945
      2296,    490080,195.967129,       5.0,         0,     21970,     20301,    109851,         0,     21970,         0,         0,         0,         0,         0,    126354,     87831,    631769,         0,    126354,    307748,    208556,   1538739,         0,    307748
      2297,    490081,162.645052,      25.0,         0,     24228,     22521,    605689,         0,     24228,         0,         0,         0,         0,         0,    139330,     97194,   3483258,         0,    139330,    316797,    214166,   7919925,         0,    316797
      2298,    490082,264.272521,      62.0,         0,     23389,     21586,   1450139,         0,     23389,         0,         0,         0,         0,         0,    131203,     91654,   8134598,         0,    131203,    302673,    204689,  18765722,         0,    302673
      2299,    490083,164.659232,      79.0,         0,     25476,     23832,   2012598,         0,     25476,         0,         0,         0,         0,         0,    147129,    102854,  11623186,         0,    147129,    326498,    220428,  25793377,         0,    326498
      2300,    490084,549.988573,         0,    1041.0,     26632,     24922,         0,  25943304,     24922,         0,         0,         0,         0,         0,    154010,    107748,         0, 112165854,    107748,    341059,    230150,         0, 239586222,    230150
      2301,    490085,228.777555,       8.0,         0,     24991,     23274,    199928,         0,     24991,         0,         0,         0,         0,         0,    143865,    100453,   1150919,         0,    143865,    343461,    232262,   2747691,         0,    343461
      2302,    490086,257.305424,      52.0,      19.0,     27339,     25666,   1421648,    487653,     27039,         0,         0,         0,         0,         0,    158705,    111138,   8252638,   2111630,    150178,    359233,    242276,  18680092,   4603248,    338268
      2303,    490087,257.828542,      77.0,         0,     22214,     23220,   1710486,         0,     22214,         0,         0,         0,         0,         0,    140269,     99054,  10800717,         0,    140269,    340955,    230749,  26253515,         0,    340955
      2304,    490088,154.632114,      84.0,       3.0,     25909,     23996,   2176367,     71987,     25869,         0,         0,         0,         0,         0,    145791,    102110,  12246449,    306329,    144878,    323117,    217782,  27141816,    653347,    320915
      2305,    490089,154.485331,      75.0,         0,     24220,     22384,   1816476,         0,     24220,         0,         0,         0,         0,         0,    135973,     95083,  10197977,         0,    135973,    314377,    212573,  23578297,         0,    314377
      2306,    490090,162.067883,      33.0,         0,     27097,     25472,    894213,         0,     27097,         0,         0,         0,         0,         0,    157398,    110234,   5194119,         0,    157398,    341278,    229964,  11262180,         0,    341278
      2307,    490091,211.195562,         0,     197.0,     28899,     27285,         0,   5375177,     27285,         0,         0,         0,         0,         0,    169280,    118711,         0,  23386098,    118711,    360466,    242603,         0,  47792852,    242603
      2308,    490092,161.677441,     137.0,         0,     28292,     26455,   3876058,         0,     28292,         0,         0,         0,         0,         0,    160667,    112753,  22011350,         0,    160667,    347367,    233761,  47589305,         0,    347367
